group,b,c,M,N,a,d,batch_size,triton_ms,cuda_ms,cuda_error
group1,4,16,512,2048,1,128,2,0.037551,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 1, 4, 16, 128, half, 4) in the .best file, nor could we find "
group1,4,16,512,2048,1,128,4,0.037576,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 1, 4, 16, 128, half, 4) in the .best file, nor could we find "
group1,4,16,512,2048,1,128,8,0.037341,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 1, 4, 16, 128, half, 4) in the .best file, nor could we find "
group1,4,16,512,2048,1,128,16,0.038217,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 1, 4, 16, 128, half, 4) in the .best file, nor could we find"
group1,4,16,512,2048,1,128,32,0.038092,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 1, 4, 16, 128, half, 4) in the .best file, nor could we find"
group1,4,16,512,2048,1,128,64,0.037447,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 1, 4, 16, 128, half, 4) in the .best file, nor could we find"
group1,4,16,512,2048,1,128,128,0.037598,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 1, 4, 16, 128, half, 4) in the .best file, nor could we fin"
group1,4,16,512,2048,1,128,256,0.038753,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 1, 4, 16, 128, half, 4) in the .best file, nor could we fin"
group1,4,16,512,2048,1,128,512,0.038374,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 1, 4, 16, 128, half, 4) in the .best file, nor could we fin"
group1,4,16,512,2048,1,128,1024,0.041263,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 1, 4, 16, 128, half, 4) in the .best file, nor could we fi"
group1,4,16,512,2048,1,128,2048,0.074499,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 1, 4, 16, 128, half, 4) in the .best file, nor could we fi"
group1,4,16,512,2048,1,128,4096,0.139095,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 1, 4, 16, 128, half, 4) in the .best file, nor could we fi"
group1,4,16,512,2048,2,64,1,0.025163,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 2, 4, 16, 64, half, 4) in the .best file, nor could we find d"
group1,4,16,512,2048,2,64,2,0.039024,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 2, 4, 16, 64, half, 4) in the .best file, nor could we find d"
group1,4,16,512,2048,2,64,4,0.038575,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 2, 4, 16, 64, half, 4) in the .best file, nor could we find d"
group1,4,16,512,2048,2,64,8,0.038239,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 2, 4, 16, 64, half, 4) in the .best file, nor could we find d"
group1,4,16,512,2048,2,64,16,0.039021,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 2, 4, 16, 64, half, 4) in the .best file, nor could we find "
group1,4,16,512,2048,2,64,32,0.037703,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 2, 4, 16, 64, half, 4) in the .best file, nor could we find "
group1,4,16,512,2048,2,64,64,0.037215,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 2, 4, 16, 64, half, 4) in the .best file, nor could we find "
group1,4,16,512,2048,2,64,128,0.038367,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 2, 4, 16, 64, half, 4) in the .best file, nor could we find"
group1,4,16,512,2048,2,64,256,0.037941,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 2, 4, 16, 64, half, 4) in the .best file, nor could we find"
group1,4,16,512,2048,2,64,512,0.038893,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 2, 4, 16, 64, half, 4) in the .best file, nor could we find"
group1,4,16,512,2048,2,64,1024,0.041253,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 2, 4, 16, 64, half, 4) in the .best file, nor could we fin"
group1,4,16,512,2048,2,64,2048,0.074475,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 2, 4, 16, 64, half, 4) in the .best file, nor could we fin"
group1,4,16,512,2048,2,64,4096,0.139179,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 2, 4, 16, 64, half, 4) in the .best file, nor could we fin"
group1,4,16,512,2048,4,32,1,0.024112,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 4, 4, 16, 32, half, 4) in the .best file, nor could we find d"
group1,4,16,512,2048,4,32,2,0.037480,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 4, 4, 16, 32, half, 4) in the .best file, nor could we find d"
group1,4,16,512,2048,4,32,4,0.037570,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 4, 4, 16, 32, half, 4) in the .best file, nor could we find d"
group1,4,16,512,2048,4,32,8,0.037664,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 4, 4, 16, 32, half, 4) in the .best file, nor could we find d"
group1,4,16,512,2048,4,32,16,0.038444,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 4, 4, 16, 32, half, 4) in the .best file, nor could we find "
group1,4,16,512,2048,4,32,32,0.037583,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 4, 4, 16, 32, half, 4) in the .best file, nor could we find "
group1,4,16,512,2048,4,32,64,0.038084,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 4, 4, 16, 32, half, 4) in the .best file, nor could we find "
group1,4,16,512,2048,4,32,128,0.039180,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 4, 4, 16, 32, half, 4) in the .best file, nor could we find"
group1,4,16,512,2048,4,32,256,0.039086,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 4, 4, 16, 32, half, 4) in the .best file, nor could we find"
group1,4,16,512,2048,4,32,512,0.038430,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 4, 4, 16, 32, half, 4) in the .best file, nor could we find"
group1,4,16,512,2048,4,32,1024,0.041269,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 4, 4, 16, 32, half, 4) in the .best file, nor could we fin"
group1,4,16,512,2048,4,32,2048,0.074507,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 4, 4, 16, 32, half, 4) in the .best file, nor could we fin"
group1,4,16,512,2048,4,32,4096,0.139170,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 4, 4, 16, 32, half, 4) in the .best file, nor could we fin"
group1,4,16,512,2048,8,16,1,0.024301,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 8, 4, 16, 16, half, 4) in the .best file, nor could we find d"
group1,4,16,512,2048,8,16,2,0.037926,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 8, 4, 16, 16, half, 4) in the .best file, nor could we find d"
group1,4,16,512,2048,8,16,4,0.037818,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 8, 4, 16, 16, half, 4) in the .best file, nor could we find d"
group1,4,16,512,2048,8,16,8,0.037656,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 8, 4, 16, 16, half, 4) in the .best file, nor could we find d"
group1,4,16,512,2048,8,16,16,0.038077,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 8, 4, 16, 16, half, 4) in the .best file, nor could we find "
group1,4,16,512,2048,8,16,32,0.037274,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 8, 4, 16, 16, half, 4) in the .best file, nor could we find "
group1,4,16,512,2048,8,16,64,0.039397,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 8, 4, 16, 16, half, 4) in the .best file, nor could we find "
group1,4,16,512,2048,8,16,128,0.038069,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 8, 4, 16, 16, half, 4) in the .best file, nor could we find"
group1,4,16,512,2048,8,16,256,0.037872,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 8, 4, 16, 16, half, 4) in the .best file, nor could we find"
group1,4,16,512,2048,8,16,512,0.041500,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 8, 4, 16, 16, half, 4) in the .best file, nor could we find"
group1,4,16,512,2048,8,16,1024,0.041255,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 8, 4, 16, 16, half, 4) in the .best file, nor could we fin"
group1,4,16,512,2048,8,16,2048,0.074531,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 8, 4, 16, 16, half, 4) in the .best file, nor could we fin"
group1,4,16,512,2048,8,16,4096,0.139294,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 8, 4, 16, 16, half, 4) in the .best file, nor could we fin"
group1,4,16,512,2048,16,8,1,0.024826,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 16, 4, 16, 8, half, 4) in the .best file, nor could we find d"
group1,4,16,512,2048,16,8,2,0.036984,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 16, 4, 16, 8, half, 4) in the .best file, nor could we find d"
group1,4,16,512,2048,16,8,4,0.037866,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 16, 4, 16, 8, half, 4) in the .best file, nor could we find d"
group1,4,16,512,2048,16,8,8,0.037762,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 16, 4, 16, 8, half, 4) in the .best file, nor could we find d"
group1,4,16,512,2048,16,8,16,0.037458,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 16, 4, 16, 8, half, 4) in the .best file, nor could we find "
group1,4,16,512,2048,16,8,32,0.037539,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 16, 4, 16, 8, half, 4) in the .best file, nor could we find "
group1,4,16,512,2048,16,8,64,0.037812,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 16, 4, 16, 8, half, 4) in the .best file, nor could we find "
group1,4,16,512,2048,16,8,128,0.038019,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 16, 4, 16, 8, half, 4) in the .best file, nor could we find"
group1,4,16,512,2048,16,8,256,0.038545,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 16, 4, 16, 8, half, 4) in the .best file, nor could we find"
group1,4,16,512,2048,16,8,512,0.038015,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 16, 4, 16, 8, half, 4) in the .best file, nor could we find"
group1,4,16,512,2048,16,8,1024,0.041256,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 16, 4, 16, 8, half, 4) in the .best file, nor could we fin"
group1,4,16,512,2048,16,8,2048,0.074489,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 16, 4, 16, 8, half, 4) in the .best file, nor could we fin"
group1,4,16,512,2048,16,8,4096,0.139297,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 16, 4, 16, 8, half, 4) in the .best file, nor could we fin"
group1,4,16,512,2048,32,4,1,0.024503,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 32, 4, 16, 4, half, 4) in the .best file, nor could we find d"
group1,4,16,512,2048,32,4,2,0.037824,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 32, 4, 16, 4, half, 4) in the .best file, nor could we find d"
group1,4,16,512,2048,32,4,4,0.038545,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 32, 4, 16, 4, half, 4) in the .best file, nor could we find d"
group1,4,16,512,2048,32,4,8,0.039697,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 32, 4, 16, 4, half, 4) in the .best file, nor could we find d"
group1,4,16,512,2048,32,4,16,0.036848,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 32, 4, 16, 4, half, 4) in the .best file, nor could we find "
group1,4,16,512,2048,32,4,32,0.038807,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 32, 4, 16, 4, half, 4) in the .best file, nor could we find "
group1,4,16,512,2048,32,4,64,0.038696,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 32, 4, 16, 4, half, 4) in the .best file, nor could we find "
group1,4,16,512,2048,32,4,128,0.037530,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 32, 4, 16, 4, half, 4) in the .best file, nor could we find"
group1,4,16,512,2048,32,4,256,0.038519,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 32, 4, 16, 4, half, 4) in the .best file, nor could we find"
group1,4,16,512,2048,32,4,512,0.039306,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 32, 4, 16, 4, half, 4) in the .best file, nor could we find"
group1,4,16,512,2048,32,4,1024,0.041267,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 32, 4, 16, 4, half, 4) in the .best file, nor could we fin"
group1,4,16,512,2048,32,4,2048,0.074479,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 32, 4, 16, 4, half, 4) in the .best file, nor could we fin"
group1,4,16,512,2048,32,4,4096,0.139247,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 32, 4, 16, 4, half, 4) in the .best file, nor could we fin"
group1,4,16,512,2048,64,2,1,0.025378,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 64, 4, 16, 2, half, 4) in the .best file, nor could we find d"
group1,4,16,512,2048,64,2,2,0.037362,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 64, 4, 16, 2, half, 4) in the .best file, nor could we find d"
group1,4,16,512,2048,64,2,4,0.039002,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 64, 4, 16, 2, half, 4) in the .best file, nor could we find d"
group1,4,16,512,2048,64,2,8,0.037041,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 64, 4, 16, 2, half, 4) in the .best file, nor could we find d"
group1,4,16,512,2048,64,2,16,0.053365,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 64, 4, 16, 2, half, 4) in the .best file, nor could we find "
group1,4,16,512,2048,64,2,32,0.050241,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 64, 4, 16, 2, half, 4) in the .best file, nor could we find "
group1,4,16,512,2048,64,2,64,0.037630,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 64, 4, 16, 2, half, 4) in the .best file, nor could we find "
group1,4,16,512,2048,64,2,128,0.036488,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 64, 4, 16, 2, half, 4) in the .best file, nor could we find"
group1,4,16,512,2048,64,2,256,0.037568,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 64, 4, 16, 2, half, 4) in the .best file, nor could we find"
group1,4,16,512,2048,64,2,512,0.038652,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 64, 4, 16, 2, half, 4) in the .best file, nor could we find"
group1,4,16,512,2048,64,2,1024,0.041267,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 64, 4, 16, 2, half, 4) in the .best file, nor could we fin"
group1,4,16,512,2048,64,2,2048,0.074516,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 64, 4, 16, 2, half, 4) in the .best file, nor could we fin"
group1,4,16,512,2048,64,2,4096,0.139318,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 64, 4, 16, 2, half, 4) in the .best file, nor could we fin"
group1,4,16,512,2048,128,1,1,0.025165,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 128, 4, 16, 1, half, 4) in the .best file, nor could we find "
group1,4,16,512,2048,128,1,2,0.038169,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 128, 4, 16, 1, half, 4) in the .best file, nor could we find "
group1,4,16,512,2048,128,1,4,0.036759,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 128, 4, 16, 1, half, 4) in the .best file, nor could we find "
group1,4,16,512,2048,128,1,8,0.038372,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 128, 4, 16, 1, half, 4) in the .best file, nor could we find "
group1,4,16,512,2048,128,1,16,0.038506,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 128, 4, 16, 1, half, 4) in the .best file, nor could we find"
group1,4,16,512,2048,128,1,32,0.037480,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 128, 4, 16, 1, half, 4) in the .best file, nor could we find"
group1,4,16,512,2048,128,1,64,0.039111,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 128, 4, 16, 1, half, 4) in the .best file, nor could we find"
group1,4,16,512,2048,128,1,128,0.037983,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 128, 4, 16, 1, half, 4) in the .best file, nor could we fin"
group1,4,16,512,2048,128,1,256,0.037422,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 128, 4, 16, 1, half, 4) in the .best file, nor could we fin"
group1,4,16,512,2048,128,1,512,0.038485,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 128, 4, 16, 1, half, 4) in the .best file, nor could we fin"
group1,4,16,512,2048,128,1,1024,0.041132,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 128, 4, 16, 1, half, 4) in the .best file, nor could we fi"
group1,4,16,512,2048,128,1,2048,0.073961,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 128, 4, 16, 1, half, 4) in the .best file, nor could we fi"
group1,4,16,512,2048,128,1,4096,0.138951,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 128, 4, 16, 1, half, 4) in the .best file, nor could we fi"
group1,4,16,1024,4096,1,256,1,0.025021,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 1, 4, 16, 256, half, 4) in the .best file, nor could we find "
group1,4,16,1024,4096,1,256,2,0.037877,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 1, 4, 16, 256, half, 4) in the .best file, nor could we find "
group1,4,16,1024,4096,1,256,4,0.036662,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 1, 4, 16, 256, half, 4) in the .best file, nor could we find "
group1,4,16,1024,4096,1,256,8,0.037520,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 1, 4, 16, 256, half, 4) in the .best file, nor could we find "
group1,4,16,1024,4096,1,256,16,0.038682,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 1, 4, 16, 256, half, 4) in the .best file, nor could we find"
group1,4,16,1024,4096,1,256,32,0.038134,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 1, 4, 16, 256, half, 4) in the .best file, nor could we find"
group1,4,16,1024,4096,1,256,64,0.038753,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 1, 4, 16, 256, half, 4) in the .best file, nor could we find"
group1,4,16,1024,4096,1,256,128,0.037640,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 1, 4, 16, 256, half, 4) in the .best file, nor could we fin"
group1,4,16,1024,4096,1,256,256,0.038428,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 1, 4, 16, 256, half, 4) in the .best file, nor could we fin"
group1,4,16,1024,4096,1,256,512,0.042304,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 1, 4, 16, 256, half, 4) in the .best file, nor could we fin"
group1,4,16,1024,4096,1,256,1024,0.075201,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 1, 4, 16, 256, half, 4) in the .best file, nor could we fi"
group1,4,16,1024,4096,1,256,2048,0.141062,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 1, 4, 16, 256, half, 4) in the .best file, nor could we fi"
group1,4,16,1024,4096,1,256,4096,0.272400,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 1, 4, 16, 256, half, 4) in the .best file, nor could we fi"
group1,4,16,1024,4096,2,128,1,0.024613,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 2, 4, 16, 128, half, 4) in the .best file, nor could we find "
group1,4,16,1024,4096,2,128,2,0.039201,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 2, 4, 16, 128, half, 4) in the .best file, nor could we find "
group1,4,16,1024,4096,2,128,4,0.038264,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 2, 4, 16, 128, half, 4) in the .best file, nor could we find "
group1,4,16,1024,4096,2,128,8,0.038215,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 2, 4, 16, 128, half, 4) in the .best file, nor could we find "
group1,4,16,1024,4096,2,128,16,0.039002,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 2, 4, 16, 128, half, 4) in the .best file, nor could we find"
group1,4,16,1024,4096,2,128,32,0.038988,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 2, 4, 16, 128, half, 4) in the .best file, nor could we find"
group1,4,16,1024,4096,2,128,64,0.037512,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 2, 4, 16, 128, half, 4) in the .best file, nor could we find"
group1,4,16,1024,4096,2,128,128,0.038303,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 2, 4, 16, 128, half, 4) in the .best file, nor could we fin"
