,patterns,batch-size,algo,mean,median,iqr,times,bs_position,precision,device_name
627,"[[2, 256, 1024, 1]]",25088,sparse,0.1138226527434129,0.1138219572603702,4.202127456665039e-05,"[0.11381806619465351, 0.11379241570830345, 0.11382491886615753, 0.11386984772980213, 0.11378209106624126, 0.1138176005333662, 0.11382344737648964, 0.1138344369828701, 0.11378643661737442, 0.11391821317374706, 0.11385656706988811, 0.11382195726037025, 0.11374848708510399]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
628,"[[2, 384, 96, 1]]",25088,sparse,0.0137288249097764,0.0137288249097764,1.40266492962976e-06,"[0.013727422244846821, 0.013730227574706077]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
629,"[[2, 384, 384, 1]]",25088,sparse,0.0550878625363111,0.0550863947719335,3.724917769432068e-05,"[0.05505594052374363, 0.055140404030680656, 0.05504330433905125, 0.05507200211286545, 0.055072614923119545, 0.05510925129055977, 0.05511176027357578, 0.05508868768811226, 0.05506535619497299, 0.05510496161878109, 0.05511016026139259, 0.05508137494325638, 0.055086394771933556]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
630,"[[2, 512, 128, 1]]",25088,sparse,0.0238935651878515,0.0238930892199277,1.8244609236717224e-06,"[0.02389562763273716, 0.023891978710889817, 0.023893089219927787]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
631,"[[2, 512, 512, 1]]",25088,sparse,0.09608676786033,0.0960583556443452,7.195770740509033e-05,"[0.09605336748063564, 0.09605835564434528, 0.09605307504534721, 0.09600477665662766, 0.09602625854313374, 0.09604906290769577, 0.09604816325008869, 0.09608239121735096, 0.09609580412507057, 0.09625885635614395, 0.09612102061510086, 0.09615234285593033, 0.09612450748682022]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
632,"[[2, 768, 192, 1]]",25088,sparse,0.0542922796538242,0.054251093417406,1.5126541256904602e-05,"[0.05425038002431393, 0.0542631521821022, 0.05479380115866661, 0.05425180681049824, 0.054242195561528206, 0.05423922464251518, 0.05426047928631306, 0.05426032841205597, 0.05425172485411167, 0.054245201870799065, 0.05424811132252216, 0.05425109341740608, 0.05424213595688343]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
633,"[[2, 768, 768, 1]]",25088,sparse,0.2490004939450459,0.2486951928585767,0.000286366790533,"[0.24866461008787155, 0.24869325943291187, 0.24861299619078636, 0.2487115953117609, 0.2490522526204586, 0.2506523225456476, 0.24977738596498966, 0.24867365881800652, 0.2488587498664856, 0.2486134096980095, 0.24869519285857677]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
634,"[[2, 1024, 256, 1]]",25088,sparse,0.0945722434359292,0.0945678744465112,1.3199634850025175e-05,"[0.09459082782268524, 0.0945802591741085, 0.09456502832472324, 0.09457983635365963, 0.09457007423043251, 0.09458515420556068, 0.09456726349890232, 0.09456776082515717, 0.09456576034426689, 0.09455989859998226, 0.09456798806786537, 0.0945670697838068]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
635,"[[2, 1024, 1024, 1]]",25088,sparse,0.4607239614494822,0.4606157355010509,0.0002139937132596,"[0.4605947583913803, 0.46089279651641846, 0.4610676225274801, 0.46069520711898804, 0.4612618740648031, 0.46067466028034687, 0.46061573550105095, 0.46052112616598606, 0.46047977916896343, 0.4605930168181658, 0.4605669993907213]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
636,"[[3, 48, 48, 1]]",25088,sparse,0.0009972074441611,0.0009972074441611,0.0,[0.0009972074441611768],bs_first,fp32,NVIDIA_A100-PCIE-40GB
637,"[[3, 48, 192, 1]]",25088,sparse,0.0065566539764404,0.0065566539764404,2.591125667095358e-06,"[0.006554062850773335, 0.006559245102107525]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
638,"[[3, 64, 64, 1]]",25088,sparse,0.0026347603276371,0.0026347603276371,0.0,[0.0026347603276371955],bs_first,fp32,NVIDIA_A100-PCIE-40GB
639,"[[3, 64, 256, 1]]",25088,sparse,0.011230822900931,0.0112310413271188,6.761401891708374e-07,"[0.011231389828026295, 0.011230037547647953, 0.011231041327118874]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
640,"[[3, 96, 96, 1]]",25088,sparse,0.0064899327233433,0.0064897984266281,7.138587534427643e-07,"[0.006489286012947559, 0.006489798426628113, 0.006490713730454445]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
641,"[[3, 96, 384, 1]]",25088,sparse,0.023483811567227,0.0234827255830168,1.02226622402668e-05,"[0.023474131897091865, 0.0234945772215724, 0.023482725583016874]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
642,"[[3, 128, 128, 1]]",25088,sparse,0.0116568957455456,0.0116568957455456,2.960162237286568e-05,"[0.01162729412317276, 0.011686497367918491]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
643,"[[3, 128, 512, 1]]",25088,sparse,0.0420569902285933,0.0420569902285933,1.4873221516609192e-06,"[0.04205550290644169, 0.04205847755074501]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
644,"[[3, 192, 48, 1]]",25088,sparse,0.00326480448246,0.00326480448246,0.0,[0.003264804482460022],bs_first,fp32,NVIDIA_A100-PCIE-40GB
645,"[[3, 192, 192, 1]]",25088,sparse,0.021891392301768,0.021891392301768,1.0913144797085328e-05,"[0.02190230544656515, 0.02188047915697098]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
646,"[[3, 192, 768, 1]]",25088,sparse,0.1005062785310049,0.1004929523915052,7.404619827866554e-05,"[0.10056411661207676, 0.10051513649523258, 0.10046567022800446, 0.10048528201878071, 0.10050062276422977, 0.10041211359202862, 0.10078060068190098, 0.10044722259044647, 0.10043958947062492, 0.10050385445356369, 0.10053203254938126, 0.1004291009157896]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
647,"[[3, 256, 64, 1]]",25088,sparse,0.0092833044938743,0.0092833044938743,5.616806447502481e-07,"[0.009283866174519062, 0.00928274281322956]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
648,"[[3, 256, 256, 1]]",25088,sparse,0.0370056736283004,0.0370056736283004,8.167698979655302e-08,"[0.03700559195131063, 0.037005755305290225]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
649,"[[3, 256, 1024, 1]]",25088,sparse,0.1770843220874667,0.1770224394276738,0.000131303910166,"[0.1770275942981243, 0.17691794596612453, 0.17701728455722332, 0.17712743766605854, 0.1769623328000307, 0.17735673300921917, 0.17752816155552864, 0.17710059322416782, 0.17703896947205067, 0.17698481306433678, 0.1769729983061552, 0.1769770011305809]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
650,"[[3, 384, 96, 1]]",25088,sparse,0.0204573159106075,0.0204573159106075,8.069444447755814e-06,"[0.02046538535505533, 0.02044924646615982]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
651,"[[3, 384, 384, 1]]",25088,sparse,0.0832774461461947,0.0832527391612529,4.404224455356598e-05,"[0.08325273916125298, 0.08326489850878716, 0.08329373598098755, 0.08326562121510506, 0.08323783800005913, 0.08323528431355953, 0.08324309065937996, 0.08324708044528961, 0.08323322236537933, 0.08324931748211384, 0.08349137753248215, 0.08328713290393353, 0.08330546133220196]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
652,"[[3, 512, 128, 1]]",25088,sparse,0.0366270819678902,0.0366270819678902,1.4968216419178335e-06,"[0.036628578789532185, 0.03662558514624834]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
653,"[[3, 512, 512, 1]]",25088,sparse,0.15390666608106,0.1538586467504501,6.715115159749985e-05,"[0.15383354760706425, 0.15372954867780209, 0.15374267101287842, 0.1544074509292841, 0.15406660176813602, 0.15389347448945045, 0.15390128456056118, 0.15385864675045013, 0.15384391508996487, 0.1538692768663168, 0.1538269091397524]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
654,"[[3, 768, 192, 1]]",25088,sparse,0.0808550403095208,0.0808510370552539,1.1071562767028809e-05,"[0.08088145963847637, 0.08084782026708126, 0.08086776360869408, 0.080845532938838, 0.08084267564117908, 0.08085162192583084, 0.08084427565336227, 0.08084632456302643, 0.0808797013014555, 0.08085103705525398, 0.08085739612579346, 0.0808466263115406, 0.0808532889932394]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
655,"[[3, 768, 768, 1]]",25088,sparse,0.3994183279573917,0.3993098083883524,0.0002296920865774,"[0.39919809252023697, 0.3994895648211241, 0.39991942793130875, 0.39940913394093513, 0.3992976751178503, 0.4000691194087267, 0.3993098083883524, 0.399322222918272, 0.3992412220686674, 0.39915348030626774, 0.39919186010956764]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
656,"[[3, 1024, 256, 1]]",25088,sparse,0.1447551822797818,0.1447218004614114,3.837607800960541e-05,"[0.1447549033910036, 0.14472973719239235, 0.14473705552518368, 0.14469820819795132, 0.14472180046141148, 0.1447039321064949, 0.14471127465367317, 0.14467617496848106, 0.144715066999197, 0.1447873841971159, 0.145071467384696]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
657,"[[3, 1024, 1024, 1]]",25088,sparse,0.7075278259475123,0.7074346728622913,0.0002322830259799,"[0.7078068442642689, 0.7087338622659445, 0.7075186390429735, 0.7074746042490005, 0.7072750069200993, 0.7072206530719995, 0.7072536703199148, 0.707403875887394, 0.7074346728622913, 0.7072353046387434, 0.7074489519000053]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
658,"[[4, 48, 48, 1]]",25088,sparse,0.0017710036225616,0.0017710036225616,0.0,[0.0017710036225616931],bs_first,fp32,NVIDIA_A100-PCIE-40GB
659,"[[4, 48, 192, 1]]",25088,sparse,0.0085692320019006,0.0085692320019006,7.154420018206514e-07,"[0.008569947443902493, 0.008568516559898853]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
660,"[[4, 64, 64, 1]]",25088,sparse,0.0032906363718211,0.0032906363718211,0.0,[0.003290636371821165],bs_first,fp32,NVIDIA_A100-PCIE-40GB
661,"[[4, 64, 256, 1]]",25088,sparse,0.0138693290762603,0.0138693290762603,1.567509025334965e-06,"[0.013870896585285664, 0.013867761567234993]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
662,"[[4, 96, 96, 1]]",25088,sparse,0.0090206773951649,0.0090206773951649,1.0808929800966427e-06,"[0.009019596502184868, 0.009021758288145065]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
663,"[[4, 96, 384, 1]]",25088,sparse,0.0313804231584072,0.0313804231584072,5.274824798111311e-06,"[0.031375148333609104, 0.03138569798320532]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
664,"[[4, 128, 128, 1]]",25088,sparse,0.0138964061625301,0.0138964061625301,2.733701840042929e-05,"[0.013923743180930615, 0.013869069144129753]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
665,"[[4, 128, 512, 1]]",25088,sparse,0.0534414076911551,0.0534402411431074,2.8376933187246323e-05,"[0.053439732640981674, 0.053502677008509636, 0.05343533679842949, 0.053372543305158615, 0.053436119109392166, 0.05345900170505047, 0.053403012454509735, 0.05347936972975731, 0.05348256602883339, 0.053424520418047905, 0.053440749645233154, 0.053445400670170784, 0.05341406352818012, 0.05344461463391781]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
666,"[[4, 192, 48, 1]]",25088,sparse,0.006963047850877,0.006963047850877,2.757646143441636e-07,"[0.006962772086262703, 0.00696332361549139]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
667,"[[4, 192, 192, 1]]",25088,sparse,0.0275849256664514,0.0275849256664514,2.225488424299066e-06,"[0.027582700178027154, 0.027587151154875755]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
668,"[[4, 192, 768, 1]]",25088,sparse,0.1295555148584147,0.1295070992782712,0.000104681123048,"[0.12999930791556835, 0.12950423546135426, 0.1294092908501625, 0.12944933772087097, 0.12986181303858757, 0.12946859933435917, 0.1295573879033327, 0.12941688857972622, 0.12951750680804253, 0.1295452993363142, 0.12950996309518814, 0.12942654825747013]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
669,"[[4, 256, 64, 1]]",25088,sparse,0.0122154743410646,0.0122154743410646,2.256687730550419e-06,"[0.01221321765333414, 0.012217731028795243]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
670,"[[4, 256, 256, 1]]",25088,sparse,0.047712228167802,0.047712228167802,1.7983838916657557e-07,"[0.047712408006191254, 0.047712048329412934]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
671,"[[4, 256, 1024, 1]]",25088,sparse,0.2073369148808221,0.2073400896042585,9.300047531723976e-05,"[0.20723693631589413, 0.20726835913956165, 0.2074526846408844, 0.20729244872927666, 0.20725898817181587, 0.2073434479534626, 0.20736504532396793, 0.20733673125505447, 0.20736423693597317, 0.20728754252195358, 0.2074287049472332, 0.20740785263478756]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
672,"[[4, 384, 96, 1]]",25088,sparse,0.027398317027837,0.027398317027837,5.676411092281342e-07,"[0.027398884668946265, 0.02739774938672781]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
673,"[[4, 384, 384, 1]]",25088,sparse,0.1103104921904477,0.1102889962494373,7.376447319984436e-05,"[0.11026936583220959, 0.11026780866086483, 0.1102493405342102, 0.11026124097406864, 0.11021982319653034, 0.11048602871596813, 0.1103307381272316, 0.11033072136342525, 0.11036550998687744, 0.11034584045410156, 0.11028899624943733]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
674,"[[4, 512, 128, 1]]",25088,sparse,0.0477530681528151,0.0477530681528151,3.972556442022324e-06,"[0.04774909559637308, 0.047757040709257126]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
675,"[[4, 512, 512, 1]]",25088,sparse,0.1958302419322232,0.195833689533174,3.126310184597969e-05,"[0.19583361223340034, 0.19584075175225735, 0.19581271708011627, 0.19589861296117306, 0.19577695056796074, 0.19583934172987938, 0.19587392359972, 0.19583376683294773, 0.19582836143672466, 0.19583636708557606, 0.19579557329416275, 0.19579292461276054]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
676,"[[4, 768, 192, 1]]",25088,sparse,0.1080228136852383,0.1080291019752621,1.7863232642412186e-05,"[0.10803220979869366, 0.10803323797881603, 0.10803819820284843, 0.10803111456334591, 0.10802837647497654, 0.10800940729677677, 0.10803292132914066, 0.10802982747554779, 0.10799870267510414, 0.10800321958959103, 0.1080162301659584, 0.10802031867206097]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
677,"[[4, 768, 768, 1]]",25088,sparse,0.5128513908183033,0.5127596575766802,0.0002257796004414,"[0.5128143467009068, 0.5142743084579706, 0.5125559363514185, 0.5127913225442171, 0.5126313492655754, 0.5126813072711229, 0.5124489590525627, 0.512556167319417, 0.5130272153764963, 0.5127596575766802, 0.5128247290849686]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
678,"[[4, 1024, 256, 1]]",25088,sparse,0.1892035288566892,0.189134519547224,0.0001208372414112,"[0.18911057896912098, 0.18911913596093655, 0.18913451954722404, 0.18912935443222523, 0.18910230323672295, 0.1891211662441492, 0.18915201537311077, 0.1894094105809927, 0.18947835639119148, 0.18932176381349564, 0.18916021287441254]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
679,"[[4, 1024, 1024, 1]]",25088,sparse,0.8319081566296518,0.8318416755646467,0.0001407917588949,"[0.8318298030644655, 0.8318181354552507, 0.8319272119551897, 0.8321347963064909, 0.8318183720111847, 0.8318535480648279, 0.8320477474480867, 0.831811809912324, 0.8324062954634428, 0.8315823469310999, 0.8317910861223936, 0.831876726821065]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
680,"[[6, 48, 48, 1]]",25088,sparse,0.002610795404762,0.002610795404762,0.0,[0.00261079540476203],bs_first,fp32,NVIDIA_A100-PCIE-40GB
681,"[[6, 48, 192, 1]]",25088,sparse,0.0129104930907487,0.0128948889672756,2.5232508778573123e-05,"[0.012943527661263943, 0.01289488896727562, 0.012893062643706798]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
682,"[[6, 64, 64, 1]]",25088,sparse,0.0054412258788943,0.0054412258788943,6.798654794692993e-08,"[0.005441293865442276, 0.005441157892346382]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
683,"[[6, 64, 256, 1]]",25088,sparse,0.0225845797918736,0.0225845797918736,7.337890565416172e-07,"[0.022585313580930234, 0.022583846002817154]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
684,"[[6, 96, 96, 1]]",25088,sparse,0.0139256007038056,0.0139256007038056,4.3514184653748594e-06,"[0.01392995212227106, 0.013921249285340309]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
685,"[[6, 96, 384, 1]]",25088,sparse,0.0489652485586702,0.0489652485586702,4.159007221456179e-06,"[0.04896108955144882, 0.04896940756589174]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
686,"[[6, 128, 128, 1]]",25088,sparse,0.0223103486932814,0.0223103486932814,2.652499824763732e-06,"[0.022313001193106176, 0.02230769619345665]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
687,"[[6, 128, 512, 1]]",25088,sparse,0.0851794611662626,0.0851225964725017,3.4751370549201965e-05,"[0.08506172150373459, 0.08510634861886501, 0.0850948803126812, 0.0851275846362114, 0.08514099009335041, 0.08512259647250175, 0.0850974190980196, 0.08515405468642712, 0.08512183651328087, 0.08512840047478676, 0.08540571480989456, 0.08566520921885967, 0.08510623872280121]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
688,"[[6, 192, 48, 1]]",25088,sparse,0.0103199144825339,0.0103199144825339,2.057477831841556e-06,"[0.010317857004702091, 0.010321971960365772]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
689,"[[6, 192, 192, 1]]",25088,sparse,0.0409364415332675,0.0409364415332675,1.013800501824258e-05,"[0.04092630352824926, 0.04094657953828573]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
690,"[[6, 192, 768, 1]]",25088,sparse,0.2022663151676004,0.2021606191992759,7.582362741231918e-05,"[0.2021155972033739, 0.2020774967968464, 0.20264684781432152, 0.2029072754085064, 0.20213983952999115, 0.20222843065857887, 0.2021743804216385, 0.20215732976794243, 0.20219235308468342, 0.20216061919927597, 0.2021292969584465]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
691,"[[6, 256, 64, 1]]",25088,sparse,0.0185148376971483,0.0185148376971483,2.8409250080584782e-05,"[0.01854324694722891, 0.018486428447067736]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
692,"[[6, 256, 256, 1]]",25088,sparse,0.0729470352775284,0.0729449447244405,2.3330561816692352e-05,"[0.07288515567779541, 0.07294668257236481, 0.07295526936650276, 0.07294235937297344, 0.07296027429401875, 0.07293694838881493, 0.07292802631855011, 0.07294320687651634, 0.07296538911759853, 0.07295908406376839, 0.07293408364057541, 0.07303731702268124, 0.07294994033873081, 0.07291475683450699]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
693,"[[6, 256, 1024, 1]]",25088,sparse,0.3767024603051443,0.3766335844993591,0.0001906277611851,"[0.37655115127563477, 0.3771906681358814, 0.3766106925904751, 0.3768058121204376, 0.37663509510457516, 0.3766320738941431, 0.3765924833714962, 0.37656638212502, 0.3764772806316614, 0.3766707722097635, 0.37676684372127056, 0.3769302684813738]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
694,"[[6, 384, 96, 1]]",25088,sparse,0.040805357415229,0.040805357415229,9.377487003719986e-07,"[0.0408044196665287, 0.04080629516392946]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
695,"[[6, 384, 384, 1]]",25088,sparse,0.1693048367107456,0.16929392516613,5.281809717416763e-05,"[0.16929395869374275, 0.16929197125136852, 0.1692432165145874, 0.1692617442458868, 0.16920476034283638, 0.16930772922933102, 0.1692192144691944, 0.16952821798622608, 0.16940559819340706, 0.16929392516613007, 0.16930286772549152]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
696,"[[6, 512, 128, 1]]",25088,sparse,0.0729608167228954,0.0729594388976693,9.777024388313292e-06,"[0.07295102439820766, 0.07296746782958508, 0.0729702040553093, 0.07297230325639248, 0.07296797260642052, 0.07296125963330269, 0.07295682281255722, 0.0729643851518631, 0.07295089773833752, 0.07295721210539341, 0.07296326942741871, 0.07295347191393375, 0.07295761816203594, 0.07295752502977848]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
697,"[[6, 512, 512, 1]]",25088,sparse,0.3095827122980898,0.3095342237502336,0.0001707850024104,"[0.3096215780824423, 0.3095706645399332, 0.31013859435915947, 0.30986444652080536, 0.30936792306602, 0.30953422375023365, 0.30951080098748207, 0.3093881271779537, 0.30947267822921276, 0.309580797329545, 0.30936000123620033]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
698,"[[6, 768, 192, 1]]",25088,sparse,0.1616021093601981,0.161493300460279,0.0002219518646597,"[0.16167275235056877, 0.1614874079823494, 0.1614727433770895, 0.1614643782377243, 0.16145394183695316, 0.16147443652153015, 0.16147260926663876, 0.16149919293820858, 0.16151494719088078, 0.1617603898048401, 0.16181187704205513, 0.16214063577353954]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
699,"[[6, 768, 768, 1]]",25088,sparse,0.8092437269674106,0.8082298003137112,0.0003737043589353,"[0.8080827165395021, 0.8177023604512215, 0.8084144871681929, 0.8085963763296604, 0.8096986766904593, 0.808038854971528, 0.8081904705613852, 0.8081219345331192, 0.8082298003137112, 0.8081661760807037, 0.8084391430020332]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
700,"[[6, 1024, 256, 1]]",25088,sparse,0.2902206089347601,0.290175911039114,3.540283069014549e-05,"[0.29074097611010075, 0.2902144491672516, 0.29018247313797474, 0.29016092605888844, 0.29019240476191044, 0.29019365832209587, 0.29016934894025326, 0.29015440307557583, 0.29016524367034435, 0.29012943990528584, 0.29014616645872593, 0.2901978176087141]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
701,"[[6, 1024, 1024, 1]]",25088,sparse,1.5170623670953016,1.5170634491369128,0.0003058575093746,"[1.5168077144771814, 1.5168404262512922, 1.517335718497634, 1.5171311125159264, 1.5170436650514603, 1.5170832332223654, 1.5174948163330555, 1.5171415507793427, 1.5168874934315681, 1.5169200953096151, 1.5167608950287104, 1.5173016842454672]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
702,"[[8, 48, 48, 1]]",25088,sparse,0.003538658786565,0.003538658786565,0.0,[0.0035386587865650653],bs_first,fp32,NVIDIA_A100-PCIE-40GB
703,"[[8, 48, 192, 1]]",25088,sparse,0.0172764165326952,0.0172764165326952,4.362314939485024e-07,"[0.017276852764189242, 0.017275980301201345]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
704,"[[8, 64, 64, 1]]",25088,sparse,0.0068049004301428,0.0068049004301428,2.7384608983988326e-06,"[0.00680216196924448, 0.0068076388910412785]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
705,"[[8, 64, 256, 1]]",25088,sparse,0.0299884331412613,0.0299884331412613,9.102467447518608e-06,"[0.02997933067381382, 0.02999753560870886]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
706,"[[8, 96, 96, 1]]",25088,sparse,0.0177938816137611,0.0177938816137611,1.857709139584801e-06,"[0.0177920239046216, 0.017795739322900773]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
707,"[[8, 96, 384, 1]]",25088,sparse,0.0639388316239302,0.0638902336359024,2.561509609222412e-05,"[0.06391650438308716, 0.0638702567666769, 0.06384258158504963, 0.06389442086219788, 0.06384666822850704, 0.0638902336359024, 0.06388335302472115, 0.06386692821979523, 0.06389295496046543, 0.0638832338154316, 0.06389587186276913, 0.06390839628875256, 0.06461340747773647]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
708,"[[8, 128, 128, 1]]",25088,sparse,0.0275004396215081,0.0275004396215081,4.16897237301081e-06,"[0.02750460859388113, 0.027496270649135113]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
709,"[[8, 128, 512, 1]]",25088,sparse,0.1077445515741904,0.1077032322064042,0.0001316568814218,"[0.1076945960521698, 0.10771186836063862, 0.10775694437325001, 0.10766973905265331, 0.10764710418879986, 0.10764897987246513, 0.10762268491089344, 0.10778900794684887, 0.10767399333417416, 0.10782013833522797, 0.10781780071556568, 0.10808176174759865]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
710,"[[8, 192, 48, 1]]",25088,sparse,0.0138432326726615,0.0138432326726615,1.743156462908832e-06,"[0.01384497582912445, 0.013841489516198634]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
711,"[[8, 192, 192, 1]]",25088,sparse,0.0548258137889206,0.0548258137889206,3.1348597258333555e-05,"[0.05485716238617897, 0.05479446519166231]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
712,"[[8, 192, 768, 1]]",25088,sparse,0.2723079421980814,0.2720704451203346,0.0007098354399204,"[0.2719438560307026, 0.27270059287548065, 0.27272125892341137, 0.27298831939697266, 0.2719928901642561, 0.27200538106262684, 0.2720704451203346, 0.27221749909222126, 0.27196827717125416, 0.27271734923124313, 0.27206149511039257]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
713,"[[8, 256, 64, 1]]",25088,sparse,0.0243760335259139,0.0243760335259139,1.1418946087339563e-06,"[0.02437717542052269, 0.02437489163130522]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
714,"[[8, 256, 256, 1]]",25088,sparse,0.0975486382555503,0.0975362695753574,3.917142748832703e-05,"[0.09753626957535744, 0.09750833176076412, 0.09755316935479641, 0.097520612180233, 0.09755942225456238, 0.09749461337924004, 0.09752025082707405, 0.09756156802177429, 0.09751562215387821, 0.09755251742899418, 0.09755967371165752, 0.09753413312137127, 0.09771611355245113]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
715,"[[8, 256, 1024, 1]]",25088,sparse,0.4242923633957451,0.4241941496729851,0.0002749375998973,"[0.42407286167144775, 0.4241584353148937, 0.42423228174448013, 0.4241457153111696, 0.4241941496729851, 0.424082288518548, 0.424080828204751, 0.42429299652576447, 0.4249752536416054, 0.42448488250374794, 0.424496304243803]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
716,"[[8, 384, 96, 1]]",25088,sparse,0.054552837940199,0.054553223773837,4.8568472266197205e-06,"[0.054555440321564674, 0.054558971896767616, 0.054550062865018845, 0.05455319583415985, 0.054547740146517754, 0.054549768567085266, 0.05455325171351433, 0.05454636923968792, 0.05455070175230503, 0.05455026403069496, 0.05455430783331394, 0.05455519072711468, 0.05456070974469185, 0.05455375649034977]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
717,"[[8, 384, 384, 1]]",25088,sparse,0.2240087716755542,0.2239678408950567,0.0001276480033993,"[0.22375415079295635, 0.22374162822961807, 0.22413292527198792, 0.2240403387695551, 0.22399405762553215, 0.2239229381084442, 0.22408223524689674, 0.22396784089505672, 0.22396739572286606, 0.22454863786697388, 0.22394433990120888]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
718,"[[8, 512, 128, 1]]",25088,sparse,0.0958211114630103,0.0957756116986274,1.0564923286437988e-05,"[0.09578065946698189, 0.09576150216162205, 0.09577981941401958, 0.09578326717019081, 0.09577951952815056, 0.09576957300305367, 0.09577138163149357, 0.09632924385368824, 0.09578518569469452, 0.09577072970569134, 0.09577075205743313, 0.09577170386910439]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
719,"[[8, 512, 512, 1]]",25088,sparse,0.3981112749739127,0.398044154047966,0.0002242401242256,"[0.39776645600795746, 0.397912934422493, 0.39840985648334026, 0.3979998379945755, 0.39795500226318836, 0.39806628972291946, 0.398044154047966, 0.39802438020706177, 0.39807576686143875, 0.3986417930573225, 0.39832755364477634]",bs_first,fp32,NVIDIA_A100-PCIE-40GB
