patterns,batch-size,algo,mean,median,iqr,times,bs_position,precision,device_name
"[[24, 64, 64, 1]]",25088,dense,0.000712586,0.000712586,0,[0.0007125862874090671],bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[24, 64, 256, 1]]",25088,dense,0.002239395,0.002239395,0,[0.0022393948026001452],bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[24, 96, 96, 1]]",25088,dense,0.001487965,0.001487965,0,[0.0014879647828638554],bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[24, 96, 384, 1]]",25088,dense,0.005666685,0.005666685,8.46E-05,"[0.005582043901085854, 0.005751325935125351]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[24, 128, 128, 1]]",25088,dense,0.002474147,0.002474147,0,[0.002474147155880928],bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[24, 128, 512, 1]]",25088,dense,0.009050499,0.009050499,5.83E-06,"[0.009044666029512882, 0.009056332334876061]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[24, 192, 48, 1]]",25088,dense,0.001641022,0.001641022,0,[0.001641022004187107],bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[24, 192, 192, 1]]",25088,dense,0.005258888,0.005258888,0,[0.0052588884718716145],bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[24, 192, 768, 1]]",25088,dense,0.020256201,0.020256201,7.37E-05,"[0.020329898782074453, 0.02018250320106745]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[24, 256, 64, 1]]",25088,dense,0.002771543,0.002771543,0,[0.0027715426869690417],bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[24, 256, 256, 1]]",25088,dense,0.008952842,0.008952842,4.68E-06,"[0.008957521244883537, 0.008948161825537681]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[24, 256, 1024, 1]]",25088,dense,0.037547745,0.037547745,0.000591344,"[0.03813908901065588, 0.03695640191435814]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[24, 384, 96, 1]]",25088,dense,0.006213889,0.006213889,0,[0.006213889308273792],bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[24, 384, 384, 1]]",25088,dense,0.020112529,0.020112529,3.52E-05,"[0.020147728733718395, 0.020077328383922576]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[24, 512, 128, 1]]",25088,dense,0.010369145,0.010369145,8.55E-05,"[0.010454620234668255, 0.01028367057442665]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[24, 512, 512, 1]]",25088,dense,0.037228167,0.037228167,0.00051712,"[0.03671104647219181, 0.03774528671056032]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[24, 768, 192, 1]]",25088,dense,0.020303245,0.020303245,4.11E-05,"[0.02026217561215162, 0.020344314537942408]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[24, 768, 768, 1]]",25088,dense,0.082727419,0.081955675,0.003754985,"[0.08248139917850494, 0.0807627160102129, 0.08011713996529579, 0.08130851574242115, 0.08037468045949936, 0.08016123622655869, 0.08142995089292526, 0.08440974541008472, 0.08664017356932163, 0.08779926039278507, 0.0844535306096077, 0.0827906783670187]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[24, 1024, 256, 1]]",25088,dense,0.036877985,0.036877985,0.000756454,"[0.036121531203389165, 0.03763443846255541]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[24, 1024, 1024, 1]]",25088,dense,0.157702131,0.158085624,0.002441742,"[0.15550093166530132, 0.15543413534760475, 0.1589011549949646, 0.15755010955035686, 0.15901244431734085, 0.1589159071445465, 0.15614141523838043, 0.1567921619862318, 0.15808562375605106, 0.15877849608659744, 0.15961105935275555]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[32, 48, 48, 1]]",25088,dense,0.000703742,0.000703742,0,[0.0007037423923611641],bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[32, 48, 192, 1]]",25088,dense,0.00224663,0.00224663,0,[0.0022466300427913667],bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[32, 64, 64, 1]]",25088,dense,0.001180227,0.001180227,0,[0.0011802271381020546],bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[32, 64, 256, 1]]",25088,dense,0.00399484,0.00399484,0,[0.003994840383529663],bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[32, 96, 96, 1]]",25088,dense,0.002468987,0.002468987,0,[0.002468986511230469],bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[32, 96, 384, 1]]",25088,dense,0.009093183,0.009093183,5.11E-05,"[0.009042094089090824, 0.009144272468984128]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[32, 128, 128, 1]]",25088,dense,0.004595418,0.004595418,0,[0.004595418274402618],bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[32, 128, 512, 1]]",25088,dense,0.016108983,0.016108983,4.43E-05,"[0.01615324504673481, 0.016064720787107946]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[32, 192, 48, 1]]",25088,dense,0.00277403,0.00277403,0,[0.0027740303613245487],bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[32, 192, 192, 1]]",25088,dense,0.008830664,0.008830664,2.08E-05,"[0.008851485699415207, 0.00880984179675579]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[32, 192, 768, 1]]",25088,dense,0.037093328,0.037093328,8.35E-06,"[0.037084981054067614, 0.03710167426615953]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[32, 256, 64, 1]]",25088,dense,0.005013589,0.005013589,0,[0.005013588946312666],bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[32, 256, 256, 1]]",25088,dense,0.016080775,0.016080775,6.89E-05,"[0.016149641200900077, 0.0160119092091918]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[32, 256, 1024, 1]]",25088,dense,0.067937784,0.067614831,0.003746632,"[0.06572574563324451, 0.07110126689076424, 0.06527387164533138, 0.06974929198622704, 0.06717457063496113, 0.07042364217340946, 0.06688183173537254, 0.07035154849290848, 0.06444859877228737, 0.06857042387127876, 0.0676148310303688]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[32, 384, 96, 1]]",25088,dense,0.010309672,0.010309672,2.67E-05,"[0.01028300542384386, 0.010336337611079216]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[32, 384, 384, 1]]",25088,dense,0.037217788,0.037217788,0.000487012,"[0.03673077598214149, 0.03770479951053858]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[32, 512, 128, 1]]",25088,dense,0.016805879,0.016805879,8.66E-06,"[0.01679721623659134, 0.016814540885388852]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[32, 512, 512, 1]]",25088,dense,0.06520379,0.063783083,0.001853758,"[0.06378308311104774, 0.06370250135660172, 0.06317383050918579, 0.06547528691589832, 0.06390480510890484, 0.06362152844667435, 0.06330875121057034, 0.0631994940340519, 0.06458127684891224, 0.06369023211300373, 0.06864943355321884, 0.07189951650798321, 0.06865952536463737]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[32, 768, 192, 1]]",25088,dense,0.036843557,0.036843557,8.49E-05,"[0.03692849949002266, 0.03675861433148384]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[32, 768, 768, 1]]",25088,dense,0.158693973,0.158169035,0.002577274,"[0.15632284246385098, 0.15792453661561012, 0.1623434629291296, 0.1594480499625206, 0.15867015719413757, 0.15575323440134525, 0.15703915990889072, 0.15816903486847878, 0.1606701947748661, 0.16114579513669014, 0.15814723633229733]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[32, 1024, 256, 1]]",25088,dense,0.065053253,0.064501116,0.000771016,"[0.06207968108355999, 0.06428188644349575, 0.06402350589632988, 0.06475451402366161, 0.06642536632716656, 0.06408386118710041, 0.06485487706959248, 0.06450111605226994, 0.0638432577252388, 0.06426016055047512, 0.07228592038154602, 0.06452761217951775, 0.06577053107321262]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[32, 1024, 1024, 1]]",25088,dense,0.286359112,0.289565548,0.015952763,"[0.2742041852325201, 0.2946000639349222, 0.28077434562146664, 0.3023510165512562, 0.29249073937535286, 0.28893514163792133, 0.2912354953587055, 0.2895655483007431, 0.27210365422070026, 0.26929672807455063, 0.2943933177739382]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[48, 48, 48, 1]]",25088,dense,0.001467216,0.001467216,0,[0.0014672155492007732],bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[48, 48, 192, 1]]",25088,dense,0.005882945,0.005882945,0,[0.005882945284247399],bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[48, 64, 64, 1]]",25088,dense,0.002462634,0.002462634,0,[0.0024626340717077257],bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[48, 64, 256, 1]]",25088,dense,0.009066947,0.009066947,3.08E-05,"[0.009036174416542054, 0.009097720123827457]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[48, 96, 96, 1]]",25088,dense,0.00513458,0.00513458,2.44E-07,"[0.0051343351602554325, 0.005134824104607106]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[48, 96, 384, 1]]",25088,dense,0.020423037,0.020423037,7.03E-05,"[0.02049337010830641, 0.020352703891694544]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[48, 128, 128, 1]]",25088,dense,0.008935165,0.008935165,6.23E-06,"[0.008928932435810565, 0.008941397815942765]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[48, 128, 512, 1]]",25088,dense,0.037264172,0.037264172,1.32E-06,"[0.037265492044389247, 0.03726285193115473]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[48, 192, 48, 1]]",25088,dense,0.006036596,0.006036596,2.54E-05,"[0.006061980873346329, 0.006011210568249226]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[48, 192, 192, 1]]",25088,dense,0.020225129,0.020225129,3.44E-05,"[0.020259543508291244, 0.020190714858472347]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[48, 192, 768, 1]]",25088,dense,0.083889227,0.082129655,0.003939405,"[0.08854978904128075, 0.08092663809657097, 0.08049956150352955, 0.08082622662186623, 0.08212965540587902, 0.0946616567671299, 0.08103717677295208, 0.08131073042750359, 0.08299744129180908, 0.08590768091380596, 0.08393494412302971]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[48, 256, 64, 1]]",25088,dense,0.010361133,0.010361133,8.00E-05,"[0.010441125743091107, 0.010281139798462392]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[48, 256, 256, 1]]",25088,dense,0.037150848,0.037150848,0.000368418,"[0.036782429367303845, 0.03751926589757204]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[48, 256, 1024, 1]]",25088,dense,0.17267988,0.168817796,0.005861301,"[0.1677092220634222, 0.1951797418296337, 0.16758991964161396, 0.16745439171791077, 0.16759918257594109, 0.16778339259326458, 0.18137147091329098, 0.17807095497846603, 0.16896005161106586, 0.16894255578517914, 0.16881779581308365]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[48, 384, 96, 1]]",25088,dense,0.0202172,0.0202172,1.14E-05,"[0.0202286247164011, 0.020205775648355483]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[48, 384, 384, 1]]",25088,dense,0.082810454,0.081565877,0.003453821,"[0.08211008459329605, 0.08032824285328388, 0.0801047571003437, 0.08010715991258621, 0.08010504394769669, 0.09061840176582336, 0.08740382641553879, 0.08451195061206818, 0.08283109404146671, 0.08156587742269039, 0.08122855238616467]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[48, 512, 128, 1]]",25088,dense,0.036633201,0.036633201,0.000217083,"[0.03641611877828836, 0.036850284039974215]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[48, 512, 512, 1]]",25088,dense,0.158495154,0.158654561,0.002710428,"[0.15521114133298397, 0.15865456126630306, 0.1628679856657982, 0.1587073002010584, 0.15731083415448666, 0.1565571054816246, 0.156060928478837, 0.1592732723802328, 0.1602114886045456, 0.15857655555009842, 0.1600155234336853]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[48, 768, 192, 1]]",25088,dense,0.084663391,0.084332705,0.003689433,"[0.0808948390185833, 0.07996380142867565, 0.08364612609148026, 0.08638640120625496, 0.0846269428730011, 0.08403846621513367, 0.08342598751187325, 0.08677418902516365, 0.08547412976622581, 0.09355998411774635, 0.08677132800221443, 0.08039849810302258]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[48, 768, 768, 1]]",25088,dense,0.373576198,0.374138484,0.005443751,"[0.3698442354798317, 0.37413848377764225, 0.35548692382872105, 0.3732226546853781, 0.3736385405063629, 0.3808175325393677, 0.37186350859701633, 0.37769189290702343, 0.37828177213668823, 0.3755588438361883, 0.3787937927991152]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[48, 1024, 256, 1]]",25088,dense,0.147833753,0.147723416,0.004302702,"[0.15039239637553692, 0.14900333993136883, 0.15300637297332287, 0.1500545609742403, 0.1467884350568056, 0.14405451156198978, 0.14845876395702362, 0.14698806777596474, 0.14630998857319355, 0.15051318891346455, 0.14441530406475067, 0.14402011036872864]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[48, 1024, 1024, 1]]",25088,dense,0.672408769,0.677981956,0.011276539,"[0.6295668240636587, 0.6802077405154705, 0.6509198490530252, 0.6695382073521614, 0.6850931160151958, 0.6828027945011854, 0.6720236763358116, 0.6775099318474531, 0.682637533172965, 0.6731145773082972, 0.6870369985699654, 0.6784539800137281]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 48, 48, 1]]",25088,dense,0.002466172,0.002466172,0,[0.0024661715887486935],bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 48, 192, 1]]",25088,dense,0.008909456,0.008909456,1.81E-07,"[0.008909636922180653, 0.008909275196492672]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 64, 64, 1]]",25088,dense,0.004580082,0.004580082,0,[0.004580081924796104],bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 64, 256, 1]]",25088,dense,0.015958597,0.015958597,5.19E-05,"[0.015906665287911893, 0.016010527871549128]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 96, 96, 1]]",25088,dense,0.008893641,0.008893641,6.31E-05,"[0.008830558881163597, 0.008956722728908063]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 96, 384, 1]]",25088,dense,0.03764557,0.03764557,0.000198014,"[0.03784358333796263, 0.037447556108236316]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 128, 128, 1]]",25088,dense,0.016049831,0.016049831,1.51E-05,"[0.016034766659140588, 0.016064896248281002]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 128, 512, 1]]",25088,dense,0.06730623,0.068175932,0.004498385,"[0.06852396577596664, 0.06367459148168564, 0.06837816350162029, 0.07094223611056805, 0.06468654423952103, 0.06817593239247799, 0.0643067043274641, 0.06961672380566597, 0.06604011915624142, 0.07156617753207684, 0.06445737555623055]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 192, 48, 1]]",25088,dense,0.010432464,0.010432464,2.93E-05,"[0.010461785085499286, 0.010403143614530564]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 192, 192, 1]]",25088,dense,0.037367591,0.037367591,0.001222405,"[0.0361451867967844, 0.03858999609947204]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 192, 768, 1]]",25088,dense,0.173886496,0.170414407,0.004756293,"[0.17041440680623055, 0.1967744529247284, 0.17062742821872234, 0.17036367021501064, 0.16925969161093235, 0.16792398691177368, 0.1773081962019205, 0.18081833235919476, 0.17073283903300762, 0.16926560550928116, 0.16926284320652485]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 256, 64, 1]]",25088,dense,0.01681604,0.01681604,1.05E-05,"[0.01680556759238243, 0.016826513037085534]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 256, 256, 1]]",25088,dense,0.064919958,0.063852456,0.001738251,"[0.06303983367979527, 0.06390719301998615, 0.06362389959394932, 0.0631439033895731, 0.0637977197766304, 0.06341014057397842, 0.06495123729109764, 0.06394578516483307, 0.0636229794472456, 0.06637836992740631, 0.07136728055775166, 0.06785115040838718]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 256, 1024, 1]]",25088,dense,0.309217142,0.305904601,0.014123856,"[0.3174630980938673, 0.2985271718353033, 0.3059046007692814, 0.32046396657824516, 0.3020616080611944, 0.30297757871448994, 0.32035456597805023, 0.3044208809733391, 0.3037283644080162, 0.31749055720865726, 0.3079961724579334]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 384, 96, 1]]",25088,dense,0.036756469,0.036756469,0.000346328,"[0.03710279762744904, 0.03641014099121094]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 384, 384, 1]]",25088,dense,0.156833594,0.156958707,0.004553987,"[0.15429837070405483, 0.14995387010276318, 0.160974258556962, 0.15317006222903728, 0.1567161325365305, 0.15737216919660568, 0.15695870667696, 0.15584135055541992, 0.1592360194772482, 0.16063691675662994, 0.160011675208807]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 512, 128, 1]]",25088,dense,0.064950791,0.064547244,0.001027741,"[0.0653279609978199, 0.06563487276434898, 0.06465668976306915, 0.06430022045969963, 0.06529065407812595, 0.0641318280249834, 0.06448430940508842, 0.06376641243696213, 0.0644620768725872, 0.06400328688323498, 0.06774789653718472, 0.06454724445939064, 0.06600682437419891]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 512, 512, 1]]",25088,dense,0.283293193,0.282368795,0.013556383,"[0.28212842531502247, 0.28260916471481323, 0.28887074440717697, 0.30071306601166725, 0.28839332796633244, 0.29267594777047634, 0.29304836690425873, 0.2770244423300028, 0.27189358510077, 0.2698154002428055, 0.27598744072020054, 0.2763584032654762]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 768, 192, 1]]",25088,dense,0.150032072,0.147851194,0.004189488,"[0.14436971582472324, 0.15416496619582176, 0.1500152125954628, 0.15995542518794537, 0.15832525677978992, 0.14707009866833687, 0.14747436717152596, 0.14791871421039104, 0.14778367429971695, 0.15053011290729046, 0.145468233153224, 0.14730908535420895]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 768, 768, 1]]",25088,dense,0.674210624,0.681806372,0.01519103,"[0.6657118834555149, 0.6341650821268559, 0.6845802031457424, 0.674467071890831, 0.6799474451690912, 0.6872141808271408, 0.6774976551532745, 0.6316222809255123, 0.6944302916526794, 0.6882346756756306, 0.6836652979254723, 0.6889914236962795]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 1024, 256, 1]]",25088,dense,0.267093233,0.265047025,0.008168776,"[0.26923414319753647, 0.26480025239288807, 0.26935609616339207, 0.2888757809996605, 0.2610623799264431, 0.25387232564389706, 0.2561944853514433, 0.287225691601634, 0.2666693236678839, 0.2652937974780798, 0.2614275012165308, 0.2611070144921541]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 1024, 1024, 1]]",25088,dense,1.253609148,1.261406645,0.037130139,"[1.2306843344122171, 1.2351343892514706, 1.2130528409034014, 1.2577925752848387, 1.2614066451787949, 1.2699565142393112, 1.280195640400052, 1.269771471619606, 1.270236786454916, 1.2706707920879126, 1.2307986337691545]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 48, 48, 1]]",25088,dense,0.005257037,0.005257037,0,[0.005257036630064249],bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 48, 192, 1]]",25088,dense,0.020217205,0.020217205,3.48E-05,"[0.020182358846068383, 0.020252051949501037]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 64, 64, 1]]",25088,dense,0.008874237,0.008874237,1.43E-05,"[0.008888574875891208, 0.008859899081289768]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 64, 256, 1]]",25088,dense,0.037885277,0.037885277,0.000720853,"[0.038606129214167596, 0.03716442380100489]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 96, 96, 1]]",25088,dense,0.020103634,0.020103634,8.39E-06,"[0.02009523957967758, 0.020112027786672114]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 96, 384, 1]]",25088,dense,0.085312686,0.083965236,0.003714437,"[0.08691259659826756, 0.08269453793764114, 0.08355817943811417, 0.08336391299962997, 0.0859500840306282, 0.09279471263289452, 0.08767636865377426, 0.08287960849702358, 0.08675979822874069, 0.08188451081514359, 0.08396523632109165]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 128, 128, 1]]",25088,dense,0.037066675,0.037066675,0.001062237,"[0.036004438251256946, 0.038128912635147574]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 128, 512, 1]]",25088,dense,0.174498145,0.170766713,0.006655055,"[0.17076671309769154, 0.20129336789250374, 0.171066390350461, 0.17032871581614017, 0.16774969920516014, 0.16774304024875164, 0.17993501015007496, 0.18145273998379707, 0.17125950939953327, 0.16891374811530113, 0.16897066123783588]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 192, 48, 1]]",25088,dense,0.020286385,0.020286385,6.28E-05,"[0.020349167846143247, 0.020223602280020715]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 192, 192, 1]]",25088,dense,0.083098166,0.081500633,0.002918161,"[0.08244091272354126, 0.08132649958133698, 0.08131455257534981, 0.08129473030567169, 0.07979180477559566, 0.0864564087241888, 0.09051996283233166, 0.08603646047413349, 0.08192990906536579, 0.08146795071661472, 0.08150063268840313]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 192, 768, 1]]",25088,dense,0.38998022,0.389325164,0.012494734,"[0.3784488532692194, 0.3960544690489769, 0.38848498463630676, 0.3800456840544939, 0.4034126792103052, 0.38242253847420216, 0.39143427461385727, 0.39592527970671654, 0.38456774316728115, 0.39966075122356415, 0.38932516425848007]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 256, 64, 1]]",25088,dense,0.036700891,0.036700891,0.000129366,"[0.03657152466475964, 0.03683025725185871]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 256, 256, 1]]",25088,dense,0.157568564,0.158163007,0.002014632,"[0.1513704676181078, 0.15623303316533566, 0.15693646110594273, 0.1575287189334631, 0.16013934649527073, 0.15891197882592678, 0.15886296704411507, 0.15690537728369236, 0.15816300734877586, 0.15924372524023056, 0.15895912423729897]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 256, 1024, 1]]",25088,dense,0.702003829,0.70233583,0.006335894,"[0.6868294067680836, 0.7090174295008183, 0.7123603764921427, 0.6992785762995481, 0.7032142784446478, 0.7133853379637003, 0.7039021383970976, 0.6930942218750715, 0.7023451346904039, 0.7007479872554541, 0.6975445412099361, 0.702326525002718]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 384, 96, 1]]",25088,dense,0.082757161,0.081936902,0.004236322,"[0.08520154468715191, 0.08122834004461765, 0.0808960311114788, 0.08057566359639168, 0.0805663000792265, 0.08056027069687843, 0.08198457770049572, 0.08628235757350922, 0.08641194924712181, 0.08248717151582241, 0.08188922703266144, 0.08500250056385994]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 384, 384, 1]]",25088,dense,0.374008074,0.373125518,0.004923489,"[0.3719486650079489, 0.3691743928939104, 0.3783804588019848, 0.3725910484790802, 0.3695031553506851, 0.3771167937666178, 0.37235432118177414, 0.3788866028189659, 0.3731255177408457, 0.3739746864885092, 0.37703317031264305]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 512, 128, 1]]",25088,dense,0.146588702,0.146364944,0.003102946,"[0.14371443167328835, 0.14583771489560604, 0.14981848187744617, 0.15153611451387405, 0.14636494405567646, 0.14277719147503376, 0.14769174344837666, 0.1434931978583336, 0.14601987227797508, 0.1480662953108549, 0.1471557319164276]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 512, 512, 1]]",25088,dense,0.672407501,0.674696093,0.0128681,"[0.6614842917770147, 0.6913397964090109, 0.6617853790521622, 0.6738689187914133, 0.6813558973371983, 0.6746960934251547, 0.6845445614308119, 0.671770540997386, 0.6770533416420221, 0.6779362224042416, 0.6406474653631449]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 768, 192, 1]]",25088,dense,0.338511139,0.339181511,0.013803782,"[0.34302011877298355, 0.34512037970125675, 0.33320825919508934, 0.3205913696438074, 0.34543793462216854, 0.3297424912452698, 0.3537321202456951, 0.35250197164714336, 0.3263989966362715, 0.33468737453222275, 0.3391815107315779]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 768, 768, 1]]",25088,dense,1.602684824,1.612818047,0.041571329,"[1.5842990167438984, 1.6128180474042892, 1.6190691329538822, 1.6045896392315626, 1.620487255975604, 1.6278045121580362, 1.6241722032427788, 1.6236168034374714, 1.5766623839735985, 1.5676165279000998, 1.568397544324398]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 1024, 256, 1]]",25088,dense,0.635209962,0.639295351,0.070640457,"[0.5873844232410192, 0.6555025037378073, 0.6392953507602215, 0.583549153059721, 0.6230410225689411, 0.6110175885260105, 0.5797269027680159, 0.6843212265521288, 0.6660073716193438, 0.6837884895503521, 0.6736755538731813]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 1024, 1024, 1]]",25088,dense,2.897225657,2.897945628,0.014191384,"[2.895445415750146, 2.9046211019158363, 2.9092419669032097, 2.8811462596058846, 2.8956133034080267, 2.8979456275701523, 2.918661918491125, 2.8866042010486126, 2.875593889504671, 2.898797260597348, 2.905811283737421]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[128, 48, 48, 1]]",25088,dense,0.008903132,0.008903132,2.84E-06,"[0.008900291472673415, 0.008905973099172116]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[128, 48, 192, 1]]",25088,dense,0.037170209,0.037170209,0.000442094,"[0.037612303346395495, 0.03672811444848776]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[128, 64, 64, 1]]",25088,dense,0.016004746,0.016004746,1.25E-05,"[0.015992208011448385, 0.01601728368550539]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[128, 64, 256, 1]]",25088,dense,0.066383855,0.065351577,0.002761216,"[0.06428321823477745, 0.06653164513409138, 0.0640773307532072, 0.06570910848677158, 0.06460770033299923, 0.06834723241627216, 0.065351577475667, 0.06474874541163445, 0.06995524652302265, 0.07148249633610249, 0.06512810289859772]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[128, 96, 96, 1]]",25088,dense,0.036957881,0.036957881,0.001084602,"[0.0358732795342803, 0.038042483106255534]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
"[[128, 96, 384, 1]]",25088,dense,0.182438321,0.174767449,0.01375923,"[0.17770153284072876, 0.22752652131021023, 0.1767579037696123, 0.17232167720794678, 0.16916077211499214, 0.16909071803092957, 0.20758789777755737, 0.19096882827579975, 0.17476744949817657, 0.17199112847447395, 0.1689470987766981]",bs_first,fp16,NVIDIA_A100-PCIE-40GB
