patterns,batch-size,algo,mean,median,iqr,times,bs_position,precision,device_name
"[[48, 64, 256, 1]]",25088,kernel,0.001609162,0.001609162,0,[0.0016091624461114407],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[48, 96, 96, 1]]",25088,kernel,0.001169642,0.001169642,0,[0.0011696422286331654],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[48, 96, 384, 1]]",25088,kernel,0.003475483,0.003475483,0,[0.003475482854992151],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[48, 128, 128, 1]]",25088,kernel,0.001809471,0.001809471,0,[0.0018094713985919953],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[48, 128, 512, 1]]",25088,kernel,0.005692185,0.005692185,1.68E-05,"[0.0056754335761070255, 0.005708935856819153]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[48, 192, 48, 1]]",25088,kernel,0.001903501,0.001903501,0,[0.0019035009108483792],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[48, 192, 192, 1]]",25088,kernel,0.003722364,0.003722364,0,[0.00372236393392086],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[48, 192, 768, 1]]",25088,kernel,0.012363213,0.012363213,9.33E-07,"[0.012362280301749707, 0.01236414648592472]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[48, 256, 64, 1]]",25088,kernel,0.002423492,0.002423492,0,[0.002423492465168238],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[48, 256, 256, 1]]",25088,kernel,0.006103804,0.006103804,9.83E-06,"[0.0061136303469538685, 0.006093977019190788]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[48, 256, 1024, 1]]",25088,kernel,0.022607308,0.022607308,0.000292934,"[0.022314373590052127, 0.022900241427123547]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[48, 384, 96, 1]]",25088,kernel,0.00465257,0.00465257,0,[0.0046525696478784085],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[48, 384, 384, 1]]",25088,kernel,0.01297607,0.01297607,6.43E-05,"[0.012911739572882653, 0.013040401227772235]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[48, 512, 128, 1]]",25088,kernel,0.007025165,0.007025165,3.16E-05,"[0.0070567246526479725, 0.0069936059415340425]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[48, 512, 512, 1]]",25088,kernel,0.023063584,0.023063584,6.38E-07,"[0.02306422162801027, 0.023062946274876595]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[48, 768, 192, 1]]",25088,kernel,0.014424497,0.014424497,2.09E-05,"[0.01440354697406292, 0.01444544605910778]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[48, 768, 768, 1]]",25088,kernel,0.052423242,0.052423242,9.14E-05,"[0.05251465551555157, 0.05233182907104492]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[48, 1024, 256, 1]]",25088,kernel,0.025572412,0.025572412,8.07E-07,"[0.025571605004370213, 0.025573219545185565]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[48, 1024, 1024, 1]]",25088,kernel,0.091318167,0.09071433,0.000846882,"[0.09071432985365391, 0.09068918973207474, 0.09068338014185429, 0.09068150445818901, 0.09087231941521168, 0.09464269690215588, 0.09188085980713367, 0.09056823328137398, 0.09180511720478535, 0.09126121737062931, 0.09070098400115967]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 48, 48, 1]]",25088,kernel,0.000997296,0.000997296,0,[0.0009972956404089928],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 48, 192, 1]]",25088,kernel,0.00148451,0.00148451,0,[0.001484509501606226],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 64, 64, 1]]",25088,kernel,0.000804206,0.000804206,0,[0.000804205872118473],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 64, 256, 1]]",25088,kernel,0.00221552,0.00221552,0,[0.0022155199386179446],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 96, 96, 1]]",25088,kernel,0.001556877,0.001556877,0,[0.0015568768791854382],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 96, 384, 1]]",25088,kernel,0.004463602,0.004463602,0,[0.004463601857423782],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 128, 128, 1]]",25088,kernel,0.00246228,0.00246228,0,[0.0024622801877558233],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 128, 512, 1]]",25088,kernel,0.007666243,0.007666243,2.77E-05,"[0.00763851534575224, 0.007693970762193203]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 192, 48, 1]]",25088,kernel,0.002512923,0.002512923,0,[0.0025129232369363306],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 192, 192, 1]]",25088,kernel,0.004924263,0.004924263,1.65E-05,"[0.00494073610752821, 0.004907788895070553]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 192, 768, 1]]",25088,kernel,0.016953136,0.016953136,6.61E-07,"[0.016952474229037763, 0.01695379689335823]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 256, 64, 1]]",25088,kernel,0.003224148,0.003224148,0,[0.003224148005247116],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 256, 256, 1]]",25088,kernel,0.008236488,0.008236488,1.67E-05,"[0.008253168873488903, 0.008219807967543602]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 256, 1024, 1]]",25088,kernel,0.030926247,0.030926247,2.95E-05,"[0.030896782875061035, 0.030955712124705315]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 384, 96, 1]]",25088,kernel,0.006403373,0.006403373,2.03E-06,"[0.006401346623897552, 0.006405399739742279]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 384, 384, 1]]",25088,kernel,0.017523108,0.017523108,2.72E-06,"[0.0175203874707222, 0.01752582807093859]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 512, 128, 1]]",25088,kernel,0.009392395,0.009392395,4.26E-05,"[0.009435019642114639, 0.009349771216511727]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 512, 512, 1]]",25088,kernel,0.032131751,0.032131751,0.000253984,"[0.03187776654958725, 0.03238573521375656]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 768, 192, 1]]",25088,kernel,0.019620905,0.019620905,9.88E-07,"[0.019619917310774327, 0.01962189357727766]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 768, 768, 1]]",25088,kernel,0.069831243,0.069346752,0.000163874,"[0.06875927932560444, 0.06932957284152508, 0.06932809203863144, 0.0693405531346798, 0.06934461556375027, 0.06937056966125965, 0.07108190283179283, 0.07324446178972721, 0.06961357779800892, 0.06938429549336433, 0.06934675201773643]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 1024, 256, 1]]",25088,kernel,0.035269872,0.035269872,0.00024732,"[0.03502255231142044, 0.03551719207316637]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[64, 1024, 1024, 1]]",25088,kernel,0.108947337,0.108434797,1.38E-05,"[0.1084314719773829, 0.10843418003059924, 0.10844210302457213, 0.11256415501702577, 0.10999117698520422, 0.10837861697655171, 0.10841672797687352, 0.10843479703180492, 0.10844566102605313, 0.1084343179827556, 0.10844749805983156]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 48, 48, 1]]",25088,kernel,0.001492632,0.001492632,0,[0.0014926323667168618],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 48, 192, 1]]",25088,kernel,0.00221834,0.00221834,0,[0.0022183397226035596],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 64, 64, 1]]",25088,kernel,0.001275576,0.001275576,0,[0.0012755757942795754],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 64, 256, 1]]",25088,kernel,0.003215193,0.003215193,0,[0.0032151927053928374],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 96, 96, 1]]",25088,kernel,0.002330667,0.002330667,0,[0.0023306672275066375],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 96, 384, 1]]",25088,kernel,0.006921806,0.006921806,8.89E-07,"[0.00692269466817379, 0.006920917332172394]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 128, 128, 1]]",25088,kernel,0.003688299,0.003688299,0,[0.003688299208879471],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 128, 512, 1]]",25088,kernel,0.011562572,0.011562572,3.96E-07,"[0.011562176048755646, 0.011562967859208583]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 192, 48, 1]]",25088,kernel,0.003741496,0.003741496,0,[0.003741496484726667],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 192, 192, 1]]",25088,kernel,0.007512422,0.007512422,3.33E-05,"[0.00747914370149374, 0.007545699924230575]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 192, 768, 1]]",25088,kernel,0.026432848,0.026432848,2.05E-05,"[0.026412360556423663, 0.026453335024416446]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 256, 64, 1]]",25088,kernel,0.004808301,0.004808301,7.27E-06,"[0.004801028408110142, 0.004815573431551456]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 256, 256, 1]]",25088,kernel,0.012453326,0.012453326,1.35E-06,"[0.012451976165175438, 0.012454676441848278]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 384, 96, 1]]",25088,kernel,0.009359431,0.009359431,2.31E-05,"[0.00933633279055357, 0.009382528811693191]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 384, 384, 1]]",25088,kernel,0.02800214,0.02800214,0.00034017,"[0.02766197007149458, 0.02834230978041887]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 512, 128, 1]]",25088,kernel,0.014493041,0.014493041,2.14E-05,"[0.014471608959138394, 0.014514472335577011]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 512, 512, 1]]",25088,kernel,0.048226452,0.048226452,0.000210786,"[0.04843723755329847, 0.0480156660079956]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 768, 192, 1]]",25088,kernel,0.031290096,0.031290096,5.50E-05,"[0.031235138513147832, 0.03134505394846201]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[96, 768, 768, 1]]",25088,kernel,0.104547116,0.104036557,0.000995586,"[0.10398937948048115, 0.10397869721055031, 0.1039990484714508, 0.10654475912451744, 0.10548091493546963, 0.10359993577003479, 0.10403655655682087, 0.10519881173968315, 0.1047604363411665, 0.10395052097737789, 0.10447921045124531]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[128, 48, 48, 1]]",25088,kernel,0.001996611,0.001996611,0,[0.001996610537171364],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[128, 48, 192, 1]]",25088,kernel,0.002947995,0.002947995,0,[0.002947995085269213],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[128, 64, 64, 1]]",25088,kernel,0.001701625,0.001701625,0,[0.001701624747365713],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[128, 64, 256, 1]]",25088,kernel,0.004452984,0.004452984,0,[0.004452984444797039],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[128, 96, 96, 1]]",25088,kernel,0.003105532,0.003105532,0,[0.0031055322661995887],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[128, 96, 384, 1]]",25088,kernel,0.009377027,0.009377027,3.81E-05,"[0.009338940121233463, 0.009415114298462868]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[128, 128, 128, 1]]",25088,kernel,0.004896772,0.004896772,0,[0.004896771758794784],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[128, 128, 512, 1]]",25088,kernel,0.015706901,0.015706901,1.74E-06,"[0.01570515986531973, 0.01570864226669073]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[128, 192, 48, 1]]",25088,kernel,0.005009482,0.005009482,0,[0.005009481683373451],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[128, 192, 192, 1]]",25088,kernel,0.00994956,0.00994956,1.14E-05,"[0.009938168711960316, 0.009960951656103135]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[128, 256, 64, 1]]",25088,kernel,0.006423405,0.006423405,2.83E-06,"[0.0064205735921859745, 0.006426236592233181]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[128, 256, 256, 1]]",25088,kernel,0.016746668,0.016746668,1.29E-05,"[0.016759575717151164, 0.01673375964164734]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[128, 384, 96, 1]]",25088,kernel,0.012999022,0.012999022,3.77E-05,"[0.012961288541555404, 0.013036755658686162]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[128, 384, 384, 1]]",25088,kernel,0.037630493,0.037630493,0.000312646,"[0.03794313929975033, 0.037317846342921256]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[128, 512, 128, 1]]",25088,kernel,0.019533212,0.019533212,2.14E-06,"[0.019535348005592822, 0.019531075283885]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[128, 512, 512, 1]]",25088,kernel,0.064169983,0.063765394,0.000287195,"[0.0637653935700655, 0.06377471797168255, 0.06375475972890854, 0.06375052779912949, 0.06375226750969887, 0.0637483261525631, 0.06375110894441605, 0.06377360410988331, 0.0663712490350008, 0.06512481532990932, 0.06430304795503616]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 48, 2]]",25088,kernel,5.24E-05,5.24E-05,0,[5.239345133304596e-05],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 48, 3]]",25088,kernel,4.05E-05,4.05E-05,0,[4.0465593338012694e-05],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 48, 4]]",25088,kernel,9.54E-05,9.54E-05,0,[9.536836296319962e-05],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 48, 6]]",25088,kernel,0.000116278,0.000116278,0,[0.00011627847328782081],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 48, 8]]",25088,kernel,0.000108589,0.000108589,0,[0.0001085885614156723],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 48, 12]]",25088,kernel,0.000218649,0.000218649,0,[0.0002186492830514908],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 48, 16]]",25088,kernel,0.000220758,0.000220758,0,[0.00022075846791267396],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 48, 24]]",25088,kernel,0.000355388,0.000355388,0,[0.0003553876094520092],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 48, 32]]",25088,kernel,0.000510224,0.000510224,0,[0.0005102240853011608],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 48, 48]]",25088,kernel,0.000839947,0.000839947,0,[0.000839946512132883],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 48, 64]]",25088,kernel,0.001129252,0.001129252,0,[0.001129252426326275],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 48, 96]]",25088,kernel,0.001763757,0.001763757,0,[0.0017637569271028043],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 48, 128]]",25088,kernel,0.00233152,0.00233152,0,[0.002331519816070795],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 192, 2]]",25088,kernel,7.43E-05,7.43E-05,0,[7.431339472532272e-05],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 192, 3]]",25088,kernel,8.11E-05,8.11E-05,0,[8.114639669656753e-05],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 192, 4]]",25088,kernel,0.000120797,0.000120797,0,[0.00012079684063792228],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 192, 6]]",25088,kernel,0.000134646,0.000134646,0,[0.00013464638963341712],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 192, 8]]",25088,kernel,0.000234551,0.000234551,0,[0.000234550591558218],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 192, 12]]",25088,kernel,0.000295235,0.000295235,0,[0.00029523491859436037],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 192, 16]]",25088,kernel,0.0003879,0.0003879,0,[0.0003878997080028057],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 192, 24]]",25088,kernel,0.000588759,0.000588759,0,[0.0005887589603662491],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 192, 32]]",25088,kernel,0.000779279,0.000779279,0,[0.0007792791165411472],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 192, 48]]",25088,kernel,0.001088988,0.001088988,0,[0.0010889881104230881],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 192, 64]]",25088,kernel,0.001445528,0.001445528,0,[0.0014455283060669899],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 192, 96]]",25088,kernel,0.002192221,0.002192221,0,[0.0021922210603952407],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 48, 192, 128]]",25088,kernel,0.00306619,0.00306619,0,[0.0030661901086568833],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 64, 64, 2]]",25088,kernel,4.34E-05,4.34E-05,0,[4.338359460234642e-05],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 64, 64, 3]]",25088,kernel,3.93E-05,3.93E-05,0,[3.9326120167970656e-05],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 64, 64, 4]]",25088,kernel,6.51E-05,6.51E-05,0,[6.505243480205536e-05],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 64, 64, 6]]",25088,kernel,9.72E-05,9.72E-05,0,[9.723396971821784e-05],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 64, 64, 8]]",25088,kernel,0.000116987,0.000116987,0,[0.00011698655784130096],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 64, 64, 12]]",25088,kernel,0.000169378,0.000169378,0,[0.00016937751322984696],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 64, 64, 16]]",25088,kernel,0.00020586,0.00020586,0,[0.0002058597281575203],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 64, 64, 24]]",25088,kernel,0.000293913,0.000293913,0,[0.0002939132042229176],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 64, 64, 32]]",25088,kernel,0.000393943,0.000393943,0,[0.00039394265040755273],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 64, 64, 48]]",25088,kernel,0.000639109,0.000639109,0,[0.0006391089968383313],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 64, 64, 64]]",25088,kernel,0.000801049,0.000801049,0,[0.0008010492101311684],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 64, 64, 96]]",25088,kernel,0.001213191,0.001213191,0,[0.0012131914123892785],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 64, 64, 128]]",25088,kernel,0.001599256,0.001599256,0,[0.0015992564335465431],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 64, 256, 2]]",25088,kernel,8.55E-05,8.55E-05,0,[8.55487957596779e-05],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 64, 256, 3]]",25088,kernel,0.000181717,0.000181717,0,[0.00018171686679124832],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 64, 256, 4]]",25088,kernel,0.000152625,0.000152625,0,[0.00015262464061379432],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 64, 256, 6]]",25088,kernel,0.000194614,0.000194614,0,[0.00019461361691355705],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 64, 256, 8]]",25088,kernel,0.00028936,0.00028936,0,[0.0002893599681556225],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 64, 256, 12]]",25088,kernel,0.000400954,0.000400954,0,[0.000400953758507967],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 64, 256, 16]]",25088,kernel,0.00060425,0.00060425,0,[0.000604249570518732],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 64, 256, 24]]",25088,kernel,0.000821955,0.000821955,0,[0.0008219553530216217],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 64, 256, 32]]",25088,kernel,0.001096724,0.001096724,0,[0.0010967236757278443],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 64, 256, 48]]",25088,kernel,0.001652616,0.001652616,0,[0.0016526158899068833],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 64, 256, 64]]",25088,kernel,0.002168485,0.002168485,0,[0.002168485466390848],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 64, 256, 96]]",25088,kernel,0.003240149,0.003240149,0,[0.0032401490584015847],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 64, 256, 128]]",25088,kernel,0.004345356,0.004345356,0,[0.004345356225967407],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 96, 96, 2]]",25088,kernel,5.27E-05,5.27E-05,0,[5.265895277261734e-05],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 96, 96, 3]]",25088,kernel,8.40E-05,8.40E-05,0,[8.398056030273438e-05],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 96, 96, 4]]",25088,kernel,9.29E-05,9.29E-05,0,[9.292518720030785e-05],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 96, 96, 6]]",25088,kernel,0.000170116,0.000170116,0,[0.00017011601477861404],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 96, 96, 8]]",25088,kernel,0.000182578,0.000182578,0,[0.00018257787451148033],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 96, 96, 12]]",25088,kernel,0.000318259,0.000318259,0,[0.00031825855374336244],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 96, 96, 16]]",25088,kernel,0.000399128,0.000399128,0,[0.0003991280868649483],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 96, 96, 24]]",25088,kernel,0.000565711,0.000565711,0,[0.0005657105892896652],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 96, 96, 32]]",25088,kernel,0.000900098,0.000900098,0,[0.0009000984206795692],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 96, 96, 48]]",25088,kernel,0.001157374,0.001157374,0,[0.0011573741026222706],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 96, 96, 64]]",25088,kernel,0.001541606,0.001541606,0,[0.0015416061505675316],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 96, 96, 96]]",25088,kernel,0.00277691,0.00277691,0,[0.002776909712702036],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 96, 96, 128]]",25088,kernel,0.003079042,0.003079042,0,[0.0030790423415601254],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 96, 384, 2]]",25088,kernel,0.00021293,0.00021293,0,[0.00021293003112077713],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 96, 384, 3]]",25088,kernel,0.000233087,0.000233087,0,[0.00023308727890253067],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 96, 384, 4]]",25088,kernel,0.000400729,0.000400729,0,[0.00040072882547974585],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 96, 384, 6]]",25088,kernel,0.000461212,0.000461212,0,[0.00046121206134557723],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 96, 384, 8]]",25088,kernel,0.000681153,0.000681153,0,[0.0006811531633138657],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 96, 384, 12]]",25088,kernel,0.001001984,0.001001984,0,[0.001001984104514122],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 96, 384, 16]]",25088,kernel,0.001226547,0.001226547,0,[0.0012265472486615182],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 96, 384, 24]]",25088,kernel,0.001969353,0.001969353,0,[0.001969353090971708],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 96, 384, 32]]",25088,kernel,0.00261618,0.00261618,0,[0.0026161796040832996],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 96, 384, 48]]",25088,kernel,0.003458453,0.003458453,0,[0.003458453305065632],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 96, 384, 64]]",25088,kernel,0.005242699,0.005242699,1.92E-06,"[0.005240779742598534, 0.005244617536664009]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 96, 384, 96]]",25088,kernel,0.007878155,0.007878155,8.87E-06,"[0.007869280688464642, 0.007887028343975543]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 96, 384, 128]]",25088,kernel,0.010521509,0.010521509,2.81E-07,"[0.010521790012717247, 0.010521228611469268]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 128, 128, 2]]",25088,kernel,0.000115136,0.000115136,0,[0.00011513592675328254],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 128, 128, 3]]",25088,kernel,0.000111424,0.000111424,0,[0.00011142376810312271],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 128, 128, 4]]",25088,kernel,0.000149959,0.000149959,0,[0.00014995941892266275],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 128, 128, 6]]",25088,kernel,0.000233438,0.000233438,0,[0.0002334379032254219],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 128, 128, 8]]",25088,kernel,0.000295899,0.000295899,0,[0.0002958986163139343],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 128, 128, 12]]",25088,kernel,0.000468453,0.000468453,0,[0.00046845275908708573],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 128, 128, 16]]",25088,kernel,0.000593812,0.000593812,0,[0.0005938117951154709],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 128, 128, 24]]",25088,kernel,0.000911681,0.000911681,0,[0.0009116811491549016],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 128, 128, 32]]",25088,kernel,0.001214168,0.001214168,0,[0.001214167606085539],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 128, 128, 48]]",25088,kernel,0.00183345,0.00183345,0,[0.0018334502354264259],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 128, 128, 64]]",25088,kernel,0.002429471,0.002429471,0,[0.002429471481591463],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 128, 128, 96]]",25088,kernel,0.004587438,0.004587438,0,[0.00458743792027235],bs_last,fp16,NVIDIA_A100-PCIE-40GB
"[[1, 128, 128, 128]]",25088,kernel,0.004864779,0.004864779,1.78E-05,"[0.00488260630518198, 0.0048469526693224905]",bs_last,fp16,NVIDIA_A100-PCIE-40GB
