group,b,c,M,N,a,d,batch_size,triton_ms,cuda_ms,cuda_error
group1,4,4,2048,2048,256,2,4,0.085628,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 256, 4, 4, 2, half, 4) in the .best file, nor could we find d"
group1,4,4,2048,2048,256,2,8,0.082199,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 256, 4, 4, 2, half, 4) in the .best file, nor could we find d"
group1,4,4,2048,2048,256,2,16,0.084538,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 256, 4, 4, 2, half, 4) in the .best file, nor could we find "
group1,4,4,2048,2048,256,2,32,0.083927,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 256, 4, 4, 2, half, 4) in the .best file, nor could we find "
group1,4,4,2048,2048,256,2,64,0.083497,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 256, 4, 4, 2, half, 4) in the .best file, nor could we find "
group1,4,4,2048,2048,256,2,128,0.083418,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 256, 4, 4, 2, half, 4) in the .best file, nor could we find"
group1,4,4,2048,2048,256,2,256,0.084103,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 256, 4, 4, 2, half, 4) in the .best file, nor could we find"
group1,4,4,2048,2048,256,2,512,0.082932,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 256, 4, 4, 2, half, 4) in the .best file, nor could we find"
group1,4,4,2048,2048,256,2,1024,0.088637,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 256, 4, 4, 2, half, 4) in the .best file, nor could we fin"
group1,4,4,2048,2048,256,2,2048,0.129512,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 256, 4, 4, 2, half, 4) in the .best file, nor could we fin"
group1,4,4,2048,2048,256,2,4096,0.251307,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 256, 4, 4, 2, half, 4) in the .best file, nor could we fin"
group1,4,4,2048,2048,512,1,1,0.054062,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 512, 4, 4, 1, half, 4) in the .best file, nor could we find d"
group1,4,4,2048,2048,512,1,2,0.083360,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 512, 4, 4, 1, half, 4) in the .best file, nor could we find d"
group1,4,4,2048,2048,512,1,4,0.082301,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 512, 4, 4, 1, half, 4) in the .best file, nor could we find d"
group1,4,4,2048,2048,512,1,8,0.082982,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 512, 4, 4, 1, half, 4) in the .best file, nor could we find d"
group1,4,4,2048,2048,512,1,16,0.084671,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 512, 4, 4, 1, half, 4) in the .best file, nor could we find "
group1,4,4,2048,2048,512,1,32,0.083121,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 512, 4, 4, 1, half, 4) in the .best file, nor could we find "
group1,4,4,2048,2048,512,1,64,0.083403,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 512, 4, 4, 1, half, 4) in the .best file, nor could we find "
group1,4,4,2048,2048,512,1,128,0.083189,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 512, 4, 4, 1, half, 4) in the .best file, nor could we find"
group1,4,4,2048,2048,512,1,256,0.102838,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 512, 4, 4, 1, half, 4) in the .best file, nor could we find"
group1,4,4,2048,2048,512,1,512,0.085509,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 512, 4, 4, 1, half, 4) in the .best file, nor could we find"
group1,4,4,2048,2048,512,1,1024,0.083677,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 512, 4, 4, 1, half, 4) in the .best file, nor could we fin"
group1,4,4,2048,2048,512,1,2048,0.128917,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 512, 4, 4, 1, half, 4) in the .best file, nor could we fin"
group1,4,4,2048,2048,512,1,4096,0.249791,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 512, 4, 4, 1, half, 4) in the .best file, nor could we fin"
group1,4,4,4096,4096,1,1024,1,0.063731,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 1, 4, 4, 1024, half, 4) in the .best file, nor could we find "
group1,4,4,4096,4096,1,1024,2,0.084063,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 1, 4, 4, 1024, half, 4) in the .best file, nor could we find "
group1,4,4,4096,4096,1,1024,4,0.085861,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 1, 4, 4, 1024, half, 4) in the .best file, nor could we find "
group1,4,4,4096,4096,1,1024,8,0.081657,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 1, 4, 4, 1024, half, 4) in the .best file, nor could we find "
group1,4,4,4096,4096,1,1024,16,0.082862,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 1, 4, 4, 1024, half, 4) in the .best file, nor could we find"
group1,4,4,4096,4096,1,1024,32,0.084857,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 1, 4, 4, 1024, half, 4) in the .best file, nor could we find"
group1,4,4,4096,4096,1,1024,64,0.082172,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 1, 4, 4, 1024, half, 4) in the .best file, nor could we find"
group1,4,4,4096,4096,1,1024,128,0.082896,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 1, 4, 4, 1024, half, 4) in the .best file, nor could we fin"
group1,4,4,4096,4096,1,1024,256,0.084306,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 1, 4, 4, 1024, half, 4) in the .best file, nor could we fin"
group1,4,4,4096,4096,1,1024,512,0.086499,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 1, 4, 4, 1024, half, 4) in the .best file, nor could we fin"
group1,4,4,4096,4096,1,1024,1024,0.129175,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 1, 4, 4, 1024, half, 4) in the .best file, nor could we fi"
group1,4,4,4096,4096,1,1024,2048,0.251483,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 1, 4, 4, 1024, half, 4) in the .best file, nor could we fi"
group1,4,4,4096,4096,1,1024,4096,0.491554,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 1, 4, 4, 1024, half, 4) in the .best file, nor could we fi"
group1,4,4,4096,4096,2,512,1,0.052857,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 2, 4, 4, 512, half, 4) in the .best file, nor could we find d"
group1,4,4,4096,4096,2,512,2,0.083245,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 2, 4, 4, 512, half, 4) in the .best file, nor could we find d"
group1,4,4,4096,4096,2,512,4,0.084457,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 2, 4, 4, 512, half, 4) in the .best file, nor could we find d"
group1,4,4,4096,4096,2,512,8,0.101463,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 2, 4, 4, 512, half, 4) in the .best file, nor could we find d"
group1,4,4,4096,4096,2,512,16,0.081931,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 2, 4, 4, 512, half, 4) in the .best file, nor could we find "
group1,4,4,4096,4096,2,512,32,0.101264,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 2, 4, 4, 512, half, 4) in the .best file, nor could we find "
group1,4,4,4096,4096,2,512,64,0.082682,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 2, 4, 4, 512, half, 4) in the .best file, nor could we find "
group1,4,4,4096,4096,2,512,128,0.084033,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 2, 4, 4, 512, half, 4) in the .best file, nor could we find"
group1,4,4,4096,4096,2,512,256,0.099329,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 2, 4, 4, 512, half, 4) in the .best file, nor could we find"
group1,4,4,4096,4096,2,512,512,0.084138,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 2, 4, 4, 512, half, 4) in the .best file, nor could we find"
group1,4,4,4096,4096,2,512,1024,0.129100,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 2, 4, 4, 512, half, 4) in the .best file, nor could we fin"
group1,4,4,4096,4096,2,512,2048,0.251358,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 2, 4, 4, 512, half, 4) in the .best file, nor could we fin"
group1,4,4,4096,4096,2,512,4096,0.491016,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 2, 4, 4, 512, half, 4) in the .best file, nor could we fin"
group1,4,4,4096,4096,4,256,1,0.054021,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 4, 4, 4, 256, half, 4) in the .best file, nor could we find d"
group1,4,4,4096,4096,4,256,2,0.084795,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 4, 4, 4, 256, half, 4) in the .best file, nor could we find d"
group1,4,4,4096,4096,4,256,4,0.083662,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 4, 4, 4, 256, half, 4) in the .best file, nor could we find d"
group1,4,4,4096,4096,4,256,8,0.099928,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 4, 4, 4, 256, half, 4) in the .best file, nor could we find d"
group1,4,4,4096,4096,4,256,16,0.084000,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 4, 4, 4, 256, half, 4) in the .best file, nor could we find "
group1,4,4,4096,4096,4,256,32,0.082592,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 4, 4, 4, 256, half, 4) in the .best file, nor could we find "
group1,4,4,4096,4096,4,256,64,0.082398,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 4, 4, 4, 256, half, 4) in the .best file, nor could we find "
group1,4,4,4096,4096,4,256,128,0.083301,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 4, 4, 4, 256, half, 4) in the .best file, nor could we find"
group1,4,4,4096,4096,4,256,256,0.083352,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 4, 4, 4, 256, half, 4) in the .best file, nor could we find"
group1,4,4,4096,4096,4,256,512,0.083028,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 4, 4, 4, 256, half, 4) in the .best file, nor could we find"
group1,4,4,4096,4096,4,256,1024,0.129410,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 4, 4, 4, 256, half, 4) in the .best file, nor could we fin"
group1,4,4,4096,4096,4,256,2048,0.251096,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 4, 4, 4, 256, half, 4) in the .best file, nor could we fin"
group1,4,4,4096,4096,4,256,4096,0.491200,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 4, 4, 4, 256, half, 4) in the .best file, nor could we fin"
group1,4,4,4096,4096,8,128,1,0.053318,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 8, 4, 4, 128, half, 4) in the .best file, nor could we find d"
group1,4,4,4096,4096,8,128,2,0.081797,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 8, 4, 4, 128, half, 4) in the .best file, nor could we find d"
group1,4,4,4096,4096,8,128,4,0.101845,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 8, 4, 4, 128, half, 4) in the .best file, nor could we find d"
group1,4,4,4096,4096,8,128,8,0.083569,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 8, 4, 4, 128, half, 4) in the .best file, nor could we find d"
group1,4,4,4096,4096,8,128,16,0.082699,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 8, 4, 4, 128, half, 4) in the .best file, nor could we find "
group1,4,4,4096,4096,8,128,32,0.081641,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 8, 4, 4, 128, half, 4) in the .best file, nor could we find "
group1,4,4,4096,4096,8,128,64,0.083798,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 8, 4, 4, 128, half, 4) in the .best file, nor could we find "
group1,4,4,4096,4096,8,128,128,0.082068,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 8, 4, 4, 128, half, 4) in the .best file, nor could we find"
group1,4,4,4096,4096,8,128,256,0.082565,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 8, 4, 4, 128, half, 4) in the .best file, nor could we find"
group1,4,4,4096,4096,8,128,512,0.086498,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 8, 4, 4, 128, half, 4) in the .best file, nor could we find"
group1,4,4,4096,4096,8,128,1024,0.129028,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 8, 4, 4, 128, half, 4) in the .best file, nor could we fin"
group1,4,4,4096,4096,8,128,2048,0.251367,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 8, 4, 4, 128, half, 4) in the .best file, nor could we fin"
group1,4,4,4096,4096,8,128,4096,0.490858,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 8, 4, 4, 128, half, 4) in the .best file, nor could we fin"
group1,4,4,4096,4096,16,64,1,0.054942,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 16, 4, 4, 64, half, 4) in the .best file, nor could we find d"
group1,4,4,4096,4096,16,64,2,0.085137,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 16, 4, 4, 64, half, 4) in the .best file, nor could we find d"
group1,4,4,4096,4096,16,64,4,0.082866,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 16, 4, 4, 64, half, 4) in the .best file, nor could we find d"
group1,4,4,4096,4096,16,64,8,0.102271,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 16, 4, 4, 64, half, 4) in the .best file, nor could we find d"
group1,4,4,4096,4096,16,64,16,0.086002,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 16, 4, 4, 64, half, 4) in the .best file, nor could we find "
group1,4,4,4096,4096,16,64,32,0.085249,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 16, 4, 4, 64, half, 4) in the .best file, nor could we find "
group1,4,4,4096,4096,16,64,64,0.083486,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 16, 4, 4, 64, half, 4) in the .best file, nor could we find "
group1,4,4,4096,4096,16,64,128,0.100862,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 16, 4, 4, 64, half, 4) in the .best file, nor could we find"
group1,4,4,4096,4096,16,64,256,0.085273,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 16, 4, 4, 64, half, 4) in the .best file, nor could we find"
group1,4,4,4096,4096,16,64,512,0.086734,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 16, 4, 4, 64, half, 4) in the .best file, nor could we find"
group1,4,4,4096,4096,16,64,1024,0.129220,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 16, 4, 4, 64, half, 4) in the .best file, nor could we fin"
group1,4,4,4096,4096,16,64,2048,0.251196,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 16, 4, 4, 64, half, 4) in the .best file, nor could we fin"
group1,4,4,4096,4096,16,64,4096,0.491305,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 16, 4, 4, 64, half, 4) in the .best file, nor could we fin"
group1,4,4,4096,4096,32,32,1,0.053703,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 32, 4, 4, 32, half, 4) in the .best file, nor could we find d"
group1,4,4,4096,4096,32,32,2,0.085758,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 32, 4, 4, 32, half, 4) in the .best file, nor could we find d"
group1,4,4,4096,4096,32,32,4,0.081758,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 32, 4, 4, 32, half, 4) in the .best file, nor could we find d"
group1,4,4,4096,4096,32,32,8,0.084422,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 32, 4, 4, 32, half, 4) in the .best file, nor could we find d"
group1,4,4,4096,4096,32,32,16,0.084362,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 32, 4, 4, 32, half, 4) in the .best file, nor could we find "
group1,4,4,4096,4096,32,32,32,0.086794,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 32, 4, 4, 32, half, 4) in the .best file, nor could we find "
group1,4,4,4096,4096,32,32,64,0.083347,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 32, 4, 4, 32, half, 4) in the .best file, nor could we find "
group1,4,4,4096,4096,32,32,128,0.085084,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 32, 4, 4, 32, half, 4) in the .best file, nor could we find"
group1,4,4,4096,4096,32,32,256,0.083610,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 32, 4, 4, 32, half, 4) in the .best file, nor could we find"
group1,4,4,4096,4096,32,32,512,0.083143,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 32, 4, 4, 32, half, 4) in the .best file, nor could we find"
group1,4,4,4096,4096,32,32,1024,0.129256,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 32, 4, 4, 32, half, 4) in the .best file, nor could we fin"
group1,4,4,4096,4096,32,32,2048,0.251176,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 32, 4, 4, 32, half, 4) in the .best file, nor could we fin"
group1,4,4,4096,4096,32,32,4096,0.490808,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 32, 4, 4, 32, half, 4) in the .best file, nor could we fin"
group1,4,4,4096,4096,64,16,1,0.052055,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 64, 4, 4, 16, half, 4) in the .best file, nor could we find d"
group1,4,4,4096,4096,64,16,2,0.085838,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 64, 4, 4, 16, half, 4) in the .best file, nor could we find d"
group1,4,4,4096,4096,64,16,4,0.083266,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 64, 4, 4, 16, half, 4) in the .best file, nor could we find d"
group1,4,4,4096,4096,64,16,8,0.100987,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 64, 4, 4, 16, half, 4) in the .best file, nor could we find d"
group1,4,4,4096,4096,64,16,16,0.083990,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 64, 4, 4, 16, half, 4) in the .best file, nor could we find "
group1,4,4,4096,4096,64,16,32,0.081550,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 64, 4, 4, 16, half, 4) in the .best file, nor could we find "
group1,4,4,4096,4096,64,16,64,0.084729,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 64, 4, 4, 16, half, 4) in the .best file, nor could we find "
group1,4,4,4096,4096,64,16,128,0.085832,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 64, 4, 4, 16, half, 4) in the .best file, nor could we find"
group1,4,4,4096,4096,64,16,256,0.083278,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (256, 64, 4, 4, 16, half, 4) in the .best file, nor could we find"
group1,4,4,4096,4096,64,16,512,0.085475,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (512, 64, 4, 4, 16, half, 4) in the .best file, nor could we find"
group1,4,4,4096,4096,64,16,1024,0.129190,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1024, 64, 4, 4, 16, half, 4) in the .best file, nor could we fin"
group1,4,4,4096,4096,64,16,2048,0.251031,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2048, 64, 4, 4, 16, half, 4) in the .best file, nor could we fin"
group1,4,4,4096,4096,64,16,4096,0.491184,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4096, 64, 4, 4, 16, half, 4) in the .best file, nor could we fin"
group1,4,4,4096,4096,128,8,1,0.053223,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (1, 128, 4, 4, 8, half, 4) in the .best file, nor could we find d"
group1,4,4,4096,4096,128,8,2,0.081579,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (2, 128, 4, 4, 8, half, 4) in the .best file, nor could we find d"
group1,4,4,4096,4096,128,8,4,0.085207,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (4, 128, 4, 4, 8, half, 4) in the .best file, nor could we find d"
group1,4,4,4096,4096,128,8,8,0.084977,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (8, 128, 4, 4, 8, half, 4) in the .best file, nor could we find d"
group1,4,4,4096,4096,128,8,16,0.082704,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (16, 128, 4, 4, 8, half, 4) in the .best file, nor could we find "
group1,4,4,4096,4096,128,8,32,0.082776,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (32, 128, 4, 4, 8, half, 4) in the .best file, nor could we find "
group1,4,4,4096,4096,128,8,64,0.083671,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (64, 128, 4, 4, 8, half, 4) in the .best file, nor could we find "
group1,4,4,4096,4096,128,8,128,0.082937,,"ERROR: Could not find hyperparameters for the kernel instance corresponding to the target (batch_size, a, b, c, d, precision, VSIZE) = (128, 128, 4, 4, 8, half, 4) in the .best file, nor could we find"
